tag,framework_aligned_H1_rmsd,framework_aligned_H2_rmsd,framework_aligned_H3_rmsd,framework_aligned_L1_rmsd,framework_aligned_L2_rmsd,framework_aligned_L3_rmsd,framework_aligned_antibody_rmsd,framework_aligned_cdr_rmsd,interaction_pae,pae,pred_lddt,target_aligned_antibody_rmsd,target_aligned_cdr_rmsd
design_4522,1.58,2.64,2.76,2.29,1.21,4.8,1.75,3.05,15.76,8.63,0.82,31.97,25.46
design_4523,1.68,2.37,1.96,2.35,0.96,3.47,1.55,2.41,14.84,8.33,0.82,27.29,22.24
design_4524,1.61,2.46,2.31,2.42,1.2,4.39,1.66,2.82,15.78,8.59,0.83,32.57,25.48
design_4525,1.52,2.15,1.22,2.08,1.01,3.74,1.44,2.34,17.35,9.16,0.84,32.63,25.71
design_4526,1.48,2.29,1.35,2.09,1.03,3.74,1.45,2.37,17.45,9.22,0.83,32.28,25.33
design_4527,1.57,2.21,1.82,2.23,0.93,3.55,1.48,2.37,17.26,9.16,0.82,23.39,18.73
design_4528,1.61,2.02,2.51,1.94,0.97,1.24,1.3,1.9,19.2,9.14,0.86,11.12,7.08
design_4529,1.29,1.73,1.37,1.9,0.93,1.02,1.11,1.43,16.72,8.22,0.86,12.26,8.23
design_4530,1.38,1.94,1.75,2.2,1.15,1.36,1.29,1.69,16.01,8.02,0.86,19.6,10.7
design_4531,1.11,1.56,1.06,1.84,2.05,0.93,1.12,1.45,17.1,8.06,0.88,17.59,12.89
design_4532,1.22,2.35,1.21,2.17,1.16,1.04,1.2,1.59,16.88,8.06,0.87,21.92,13.26
design_4533,1.38,1.84,1.56,2.09,0.85,1.09,1.19,1.55,15.57,7.65,0.87,15.89,12.18
design_4534,1.37,2.09,1.61,2.16,1.01,1.11,1.24,1.64,17.64,8.35,0.88,5.26,5.54
design_4535,1.16,2.34,1.91,2.19,0.93,1.01,1.26,1.73,17.3,8.34,0.87,20.16,13.57
design_4536,0.89,1.89,1.76,1.54,1.1,0.96,1.06,1.41,15.98,8.36,0.85,14.86,10.9
design_4537,0.99,2.47,2.46,1.8,1.25,1.3,1.3,1.81,13.64,7.47,0.85,22.36,14.3
design_4538,0.99,2.54,2.61,1.8,1.75,1.19,1.3,1.91,12.19,7.04,0.84,21.23,14.39
design_4539,1.16,1.96,1.8,1.89,1.13,1.07,1.22,1.56,17.4,8.86,0.85,19.67,10.73
design_4540,1.11,1.8,2.09,1.84,0.99,1.04,1.19,1.56,14.88,7.85,0.85,20.89,11.98
design_4541,0.99,1.73,2.13,1.99,0.94,1.3,1.08,1.6,15.73,8.13,0.85,18.07,12.62
design_4542,0.74,1.57,1.89,1.51,1.04,1.07,0.97,1.37,16.5,8.46,0.85,31.69,23.96
design_4543,1.16,1.92,1.52,1.85,1.24,0.98,1.19,1.49,17.28,8.81,0.85,21.62,12.08
design_4544,1.58,2.4,1.14,2.04,0.84,3.22,1.4,2.12,17.03,9.06,0.82,6.18,3.63
design_4545,1.51,2.17,4.04,2.14,1.13,2.48,1.59,2.66,18.59,9.19,0.86,18.41,10.4
design_4546,1.79,2.67,1.8,2.14,1.05,2.08,1.4,1.97,17.55,9.18,0.83,14.78,8.81
design_4547,1.66,2.15,2.74,1.81,1.05,2.7,1.43,2.26,17.15,9.01,0.84,22.29,12.43
design_4548,1.71,2.61,1.45,2.24,1.09,2.29,1.41,1.96,16.48,8.82,0.83,27.36,20.8
design_4549,1.48,2.15,3.98,2.13,1.37,2.26,1.58,2.6,12.23,7.25,0.83,15.0,14.99
design_4550,1.76,2.2,1.8,2.35,1.35,4.15,1.64,2.63,18.01,9.29,0.84,18.94,12.44
design_4551,1.17,2.08,1.06,1.91,1.02,2.35,1.26,1.71,18.2,9.38,0.83,27.74,20.04
design_4552,1.03,1.75,1.32,1.98,1.02,2.83,1.18,1.78,17.94,8.94,0.86,30.95,25.1
design_4553,0.9,1.95,1.11,2.09,1.06,2.07,1.1,1.61,17.69,8.85,0.86,25.68,20.73
design_4554,1.08,1.94,0.88,1.93,1.02,2.98,1.17,1.79,18.21,9.14,0.86,33.23,25.0
design_4555,1.17,2.61,1.62,2.04,0.93,2.75,1.31,1.97,18.83,9.23,0.86,33.07,18.9
design_4556,0.84,2.0,1.13,1.93,1.04,3.07,1.17,1.83,18.22,9.04,0.86,31.96,23.13
design_4557,0.94,2.48,1.47,1.86,0.79,2.66,1.19,1.83,18.06,8.91,0.86,27.82,20.33
design_4558,1.08,1.86,2.39,2.37,0.99,2.69,1.29,2.04,17.66,8.91,0.85,32.66,23.72
design_4559,0.93,1.85,1.14,2.16,1.06,2.87,1.2,1.81,17.07,8.64,0.86,31.86,24.3
design_4560,1.15,1.91,1.5,1.9,0.98,3.0,1.34,2.0,19.47,9.87,0.84,37.71,24.45
design_4561,1.07,1.9,1.11,1.86,1.14,2.51,1.23,1.76,15.49,8.52,0.82,30.63,22.5
design_4562,1.29,1.99,1.53,2.05,1.01,2.98,1.38,2.05,16.85,8.97,0.83,32.33,22.62
design_4563,1.2,1.82,0.87,1.78,0.88,2.48,1.19,1.7,15.98,8.75,0.82,30.26,22.31
design_4564,1.39,1.62,1.43,1.89,1.06,3.56,1.38,2.21,17.91,9.46,0.82,26.02,18.93
design_4565,1.37,2.0,1.37,2.08,1.02,3.64,1.46,2.29,15.11,8.31,0.83,28.04,20.23
design_4566,1.22,1.61,1.36,1.85,0.9,2.41,1.19,1.72,17.57,9.29,0.83,23.43,17.18
design_4567,1.21,1.83,0.96,1.94,0.92,2.35,1.23,1.69,17.79,9.24,0.84,29.18,19.11
design_4568,1.28,2.06,2.58,1.72,1.33,7.35,1.99,4.01,17.67,8.92,0.85,31.78,23.65
design_4569,1.68,1.72,3.45,1.68,0.75,7.25,1.99,4.05,16.74,8.67,0.84,30.94,23.21
design_4570,1.07,1.85,1.45,2.27,0.77,6.65,1.78,3.6,17.58,9.09,0.84,11.13,10.77
design_4571,1.3,1.99,1.57,2.13,0.94,7.08,1.9,3.82,17.25,8.85,0.85,29.87,21.3
design_4572,1.58,1.93,2.21,1.65,1.06,7.16,1.91,3.89,14.96,7.7,0.85,29.65,22.69
design_4573,1.19,2.17,0.95,1.66,1.22,7.19,1.9,3.82,16.79,8.42,0.86,9.42,7.62
design_4574,1.67,1.89,3.08,1.83,1.41,7.16,2.02,4.01,13.97,7.53,0.85,29.03,21.48
design_4575,1.29,1.78,2.06,1.65,0.93,7.04,1.87,3.78,17.59,9.04,0.84,28.98,22.34
design_4576,1.51,1.85,5.96,2.09,0.88,2.34,1.76,3.33,17.91,9.35,0.83,20.22,14.6
design_4577,1.45,1.47,3.73,2.19,1.17,2.32,1.4,2.43,15.29,8.06,0.84,10.4,8.47
design_4578,1.46,1.73,5.44,2.04,0.84,5.22,1.87,3.72,18.43,9.57,0.84,30.8,24.53
design_4579,1.51,1.8,5.48,2.3,1.12,2.24,1.71,3.14,16.03,8.55,0.83,19.37,15.48
design_4580,1.88,1.86,7.28,2.82,1.05,2.1,2.09,3.99,18.47,9.6,0.83,28.99,16.67
design_4581,1.74,1.84,2.89,2.23,1.09,2.02,1.36,2.15,15.52,7.93,0.86,20.82,13.8
design_4582,2.02,2.02,6.32,2.66,1.0,2.34,1.94,3.6,18.6,9.67,0.82,30.88,22.8
design_4583,1.41,1.49,1.11,1.94,0.78,2.89,1.11,1.78,15.97,8.52,0.83,17.54,12.57
design_4584,1.94,2.74,1.44,2.45,1.35,1.92,1.43,1.98,17.53,8.58,0.87,26.05,18.99
design_4585,1.95,2.82,1.61,2.37,1.21,1.65,1.4,1.97,16.76,8.24,0.87,27.63,20.65
design_4586,1.79,2.76,1.48,2.45,1.26,1.73,1.4,1.94,17.13,8.46,0.86,26.12,18.89
design_4587,1.91,2.82,1.57,2.46,1.35,1.9,1.44,2.02,16.29,7.82,0.88,30.56,22.82
design_4588,1.64,2.56,1.53,2.32,1.29,1.45,1.33,1.83,16.94,8.48,0.86,29.57,23.03
design_4589,2.03,2.71,1.43,2.25,1.26,1.54,1.36,1.9,17.28,8.53,0.86,28.35,20.39
design_4590,2.19,2.96,1.56,2.73,1.59,1.75,1.56,2.15,17.01,8.38,0.87,28.52,21.37
design_4591,1.97,2.32,1.55,2.44,1.09,1.4,1.31,1.85,16.8,8.23,0.87,29.44,20.17
design_4592,2.9,3.07,1.15,2.25,0.97,8.82,2.51,5.11,16.81,9.37,0.81,32.68,25.14
design_4593,2.91,3.42,1.03,1.95,1.31,8.66,2.47,5.05,17.99,9.9,0.81,32.29,25.09
design_4594,2.09,3.83,0.76,2.07,1.3,9.02,2.54,5.21,17.74,9.73,0.81,13.04,11.36
design_4595,3.39,3.38,0.9,2.05,1.5,8.44,2.46,5.0,17.38,9.63,0.8,32.88,25.21
design_4596,3.19,3.31,1.03,2.08,1.19,8.6,2.47,5.04,18.29,9.93,0.81,33.6,27.04
design_4597,3.01,3.48,0.89,2.1,1.23,8.85,2.52,5.16,17.82,9.74,0.81,18.84,14.16
design_4598,3.1,3.21,1.25,2.1,1.44,8.58,2.47,5.03,17.78,9.75,0.81,29.95,23.59
design_4599,2.24,3.83,1.51,2.28,1.15,9.18,2.56,5.33,17.8,9.69,0.81,31.58,24.63
design_4600,1.05,2.57,1.86,1.71,1.06,7.75,2.09,4.27,17.21,9.11,0.83,19.67,15.08
design_4601,1.25,2.65,2.14,1.63,1.29,5.15,1.62,3.1,18.54,9.44,0.85,16.35,12.43
design_4602,0.86,2.35,1.87,1.8,0.96,8.27,2.2,4.5,17.91,9.32,0.84,24.07,17.82
design_4603,1.05,2.57,1.92,1.71,1.01,7.38,2.02,4.09,17.46,9.3,0.83,17.73,13.64
design_4604,0.91,2.31,1.84,1.57,0.89,7.56,2.02,4.13,16.73,9.09,0.83,19.81,15.11
design_4605,1.13,2.7,1.58,1.96,1.17,2.52,1.32,2.01,16.3,8.76,0.83,19.68,15.66
design_4606,1.06,2.62,1.63,1.7,1.06,5.48,1.65,3.18,18.44,9.73,0.83,18.27,13.45
design_4607,1.24,2.82,1.67,1.86,1.14,2.72,1.34,2.1,16.32,8.85,0.82,22.84,17.96
design_4608,1.36,1.4,1.75,2.53,1.11,2.13,1.26,1.82,17.34,8.95,0.84,6.4,4.64
design_4609,1.44,1.42,1.09,2.36,0.78,2.09,1.13,1.65,19.19,9.58,0.84,14.1,9.55
design_4610,1.43,1.4,1.1,2.63,0.88,1.9,1.22,1.66,18.93,9.45,0.85,15.32,13.32
design_4611,1.12,1.29,1.27,2.02,0.73,2.08,1.1,1.54,18.85,9.56,0.84,16.98,14.5
design_4612,1.27,1.09,1.5,2.19,1.03,2.18,1.14,1.67,17.49,9.12,0.84,14.01,10.71
design_4613,1.43,1.68,1.17,2.35,0.91,1.88,1.2,1.64,18.86,9.53,0.84,17.35,14.81
design_4614,1.25,1.35,1.59,2.36,0.9,2.23,1.21,1.75,17.52,9.02,0.84,28.05,22.01
design_4615,1.36,1.25,1.54,2.18,0.8,2.26,1.16,1.71,18.32,9.38,0.84,30.49,23.44
design_4616,1.71,3.19,1.18,1.89,1.06,3.73,1.52,2.59,16.7,9.17,0.82,10.74,9.49
design_4617,1.73,3.25,1.45,1.96,0.96,7.33,2.17,4.29,18.24,9.56,0.83,5.78,5.79
design_4618,1.66,3.12,1.36,1.99,0.99,3.25,1.47,2.4,19.01,9.88,0.83,13.12,11.01
design_4619,1.56,2.58,0.76,2.19,1.0,5.21,1.76,3.17,18.26,9.6,0.82,29.76,18.7
design_4620,1.51,2.7,0.92,1.7,1.11,5.09,1.66,3.09,19.35,10.01,0.83,19.04,14.57
design_4621,1.67,2.77,1.25,1.99,0.86,4.18,1.55,2.73,15.6,8.64,0.82,11.97,10.48
design_4622,1.48,2.63,0.8,1.78,1.15,5.04,1.69,3.06,18.1,9.59,0.82,21.39,13.98
design_4623,1.56,3.13,1.13,1.71,1.12,5.25,1.73,3.23,15.11,8.52,0.82,12.62,10.34
design_4624,1.7,2.39,2.19,3.12,1.06,2.22,1.57,2.22,16.26,8.41,0.84,27.21,19.49
design_4625,1.26,1.8,1.43,2.39,0.97,2.81,1.29,1.92,17.86,8.84,0.86,9.22,8.43
design_4626,1.35,2.13,4.07,2.71,1.04,2.48,1.67,2.7,15.11,8.0,0.84,12.59,9.27
design_4627,1.46,2.1,2.7,3.08,0.93,1.9,1.51,2.21,18.94,9.25,0.85,23.55,15.73
design_4628,1.25,1.95,1.49,2.57,0.99,2.33,1.29,1.86,14.68,7.84,0.84,5.79,4.24
design_4629,1.44,2.16,4.16,2.54,1.38,2.34,1.64,2.72,14.8,7.91,0.84,13.02,10.08
design_4630,1.64,2.23,1.76,2.69,1.07,2.3,1.46,2.02,15.28,8.07,0.84,13.19,9.81
design_4631,1.75,2.43,2.28,3.33,1.14,2.19,1.64,2.3,17.26,8.66,0.85,23.57,17.34
design_4632,1.63,2.51,1.22,1.81,1.0,3.39,1.42,2.18,17.01,8.86,0.84,25.56,18.72
design_4633,1.43,2.05,1.21,1.74,1.06,3.48,1.33,2.12,17.07,8.93,0.84,32.52,22.84
design_4634,1.67,2.46,1.66,1.81,1.1,3.12,1.39,2.15,17.94,9.19,0.84,34.4,24.4
design_4635,1.68,2.02,1.38,1.74,1.02,3.34,1.39,2.11,17.69,9.04,0.85,33.35,24.29
design_4636,1.72,2.61,1.29,1.83,0.97,3.61,1.47,2.29,17.31,8.97,0.84,32.32,24.07
design_4637,1.35,2.75,1.24,1.76,1.02,3.36,1.36,2.17,17.79,9.16,0.84,23.23,18.29
design_4638,1.46,2.17,1.44,1.67,0.84,3.02,1.27,1.98,17.82,9.09,0.83,30.45,22.94
design_4639,1.44,2.19,1.16,1.78,0.93,3.23,1.33,2.04,17.72,9.09,0.84,31.23,24.85
design_4640,0.9,2.38,1.47,1.67,0.98,8.51,2.27,4.76,17.69,9.37,0.83,28.25,22.96
design_4641,0.83,1.99,3.81,1.69,0.88,5.47,1.72,3.43,17.57,9.36,0.83,13.97,11.04
design_4642,0.83,2.13,3.32,1.65,0.85,6.95,1.97,4.08,17.22,9.21,0.83,9.77,8.61
design_4643,0.86,2.5,1.35,1.68,1.04,8.36,2.25,4.69,17.69,9.34,0.83,18.2,14.99
design_4644,0.84,2.05,3.38,1.53,0.92,6.32,1.83,3.77,17.07,9.22,0.82,8.0,6.4
design_4645,0.92,2.44,1.64,1.67,0.95,8.68,2.33,4.86,18.24,9.54,0.83,32.52,23.64
design_4646,0.85,2.28,1.54,1.75,0.95,8.69,2.32,4.85,16.84,9.03,0.83,6.46,7.38
design_4647,0.84,2.51,1.25,1.76,0.82,8.46,2.27,4.74,17.35,9.2,0.83,15.14,12.92
design_4648,1.4,2.09,3.75,2.39,1.35,2.65,1.59,2.65,16.48,8.69,0.84,18.46,11.41
design_4649,1.44,2.21,1.66,2.36,0.85,2.02,1.29,1.83,19.09,9.72,0.84,8.6,9.58
design_4650,1.18,2.03,4.1,2.28,1.33,3.27,1.64,2.89,16.24,8.56,0.84,19.7,13.32
design_4651,1.11,1.85,4.51,1.91,0.82,2.31,1.52,2.76,17.4,9.39,0.81,26.02,22.56
design_4652,1.53,2.29,1.32,2.37,0.89,2.25,1.32,1.85,20.63,10.19,0.84,37.79,22.63
design_4653,1.56,2.04,1.12,2.2,0.74,2.17,1.2,1.72,19.77,9.87,0.84,35.88,28.01
design_4654,1.16,1.81,4.67,1.7,0.78,3.73,1.62,3.13,18.2,9.74,0.82,19.85,15.79
design_4655,1.44,1.86,2.4,2.54,1.01,2.63,1.42,2.18,14.91,8.1,0.83,11.36,8.48
design_4656,0.95,1.96,2.43,1.92,1.12,2.5,1.29,1.96,17.24,9.08,0.83,24.21,17.89
design_4657,1.16,2.11,3.31,1.74,1.19,2.64,1.33,2.19,16.81,8.67,0.85,31.95,23.86
design_4658,1.27,2.51,1.88,2.02,1.41,6.01,1.74,3.35,16.82,8.82,0.84,33.86,26.12
design_4659,0.99,1.97,2.62,1.51,1.05,2.26,1.12,1.86,17.86,9.39,0.83,20.31,15.93
design_4660,1.18,2.39,1.52,2.36,1.39,7.76,2.04,4.11,17.43,8.5,0.86,30.51,24.22
design_4661,1.02,2.2,1.74,1.68,1.04,1.88,1.12,1.66,17.0,9.04,0.83,25.3,19.59
design_4662,0.85,1.8,2.72,1.7,1.07,1.24,1.17,1.63,16.14,8.59,0.83,23.24,17.49
design_4663,1.33,2.12,3.29,1.86,1.21,1.67,1.32,1.98,13.61,7.11,0.86,21.26,16.13
design_4664,1.16,2.45,4.0,1.92,1.16,4.02,1.6,2.9,17.41,9.38,0.82,27.14,23.13
design_4665,1.1,2.63,2.1,1.58,1.37,5.32,1.66,3.26,17.96,9.59,0.82,25.2,19.28
design_4666,1.16,2.73,1.65,2.16,1.24,6.74,1.98,3.99,17.24,9.26,0.82,30.46,24.08
design_4667,1.18,2.57,2.99,1.74,1.29,5.08,1.68,3.24,17.3,9.14,0.84,20.13,17.34
design_4668,1.26,2.66,1.12,2.26,1.53,6.92,2.01,4.08,16.48,8.99,0.82,26.65,20.05
design_4669,1.19,2.93,2.27,1.76,1.38,5.1,1.69,3.23,18.24,9.51,0.84,31.52,22.77
design_4670,1.19,3.03,2.21,1.92,1.53,5.12,1.72,3.27,16.35,8.91,0.82,23.05,18.55
design_4671,1.18,2.64,1.29,1.71,1.52,6.72,1.95,3.94,16.03,8.88,0.82,28.73,22.05
design_4672,1.01,2.52,3.12,1.8,0.91,2.61,1.4,2.32,19.54,10.07,0.83,21.51,17.35
design_4673,0.99,2.0,1.2,1.92,1.12,4.5,1.45,2.62,6.85,5.65,0.82,6.65,3.74
design_4674,1.38,2.48,2.07,2.11,1.14,4.74,1.71,2.92,12.99,7.5,0.83,28.77,20.9
design_4675,1.23,2.48,1.96,2.13,1.33,4.05,1.59,2.63,11.91,7.17,0.82,27.57,20.29
design_4676,0.92,1.85,2.12,2.0,1.04,3.39,1.35,2.28,9.94,6.56,0.82,18.01,13.05
design_4677,0.99,2.25,1.7,1.77,1.04,2.72,1.23,1.97,17.56,9.47,0.82,10.72,8.04
design_4678,1.36,2.39,1.47,1.93,1.02,2.47,1.31,1.91,17.25,9.23,0.82,23.9,17.36
design_4679,1.3,2.35,1.72,1.94,1.12,2.89,1.35,2.1,17.13,9.25,0.82,18.64,11.89
design_4680,1.29,2.39,2.39,1.85,1.34,1.14,1.35,1.85,12.72,7.43,0.83,12.42,6.82
design_4681,1.15,2.06,1.8,1.82,1.08,1.64,1.25,1.65,16.74,8.86,0.84,31.74,22.35
design_4682,0.94,1.8,5.49,1.62,1.22,1.12,1.69,3.06,16.09,8.23,0.85,22.75,18.89
design_4683,1.3,2.54,1.84,1.82,1.06,1.25,1.31,1.69,11.07,6.71,0.83,7.09,4.81
design_4684,1.28,2.3,3.46,1.88,0.96,1.45,1.48,2.26,16.35,8.66,0.83,31.28,21.48
design_4685,1.11,1.71,1.73,1.63,1.54,3.03,1.25,1.97,5.23,4.86,0.84,7.45,4.23
design_4686,1.06,2.08,2.83,1.71,0.98,1.31,1.26,1.92,17.51,9.08,0.84,32.7,22.98
design_4687,1.1,1.98,2.75,1.85,1.26,1.16,1.32,1.9,17.01,8.74,0.84,12.27,9.17
design_4688,1.35,2.78,3.03,1.92,1.03,2.96,1.47,2.45,16.26,8.94,0.82,23.14,16.57
design_4689,1.32,2.61,2.56,1.94,1.17,2.54,1.41,2.19,17.8,9.31,0.84,30.7,23.06
design_4690,1.18,2.62,2.48,1.97,0.95,2.61,1.41,2.17,17.61,9.24,0.84,17.16,14.35
design_4691,1.6,2.5,2.24,2.25,1.01,2.82,1.48,2.25,17.72,9.28,0.84,19.95,12.78
design_4692,1.28,2.38,2.49,1.88,1.06,2.96,1.44,2.26,15.37,8.55,0.83,8.68,6.61
design_4693,1.51,2.72,2.5,2.04,1.03,2.56,1.46,2.22,17.83,9.34,0.83,16.72,13.99
design_4694,1.35,2.69,2.49,2.1,1.05,2.8,1.47,2.28,16.69,9.0,0.82,12.43,8.7
design_4695,1.14,2.82,2.59,2.0,1.12,2.57,1.47,2.23,17.89,9.36,0.84,18.33,14.91
design_4696,1.3,1.72,1.84,1.71,1.05,1.21,1.19,1.54,17.58,8.69,0.86,12.54,10.59
design_4697,1.11,2.06,2.36,1.96,1.03,1.34,1.27,1.79,17.09,8.41,0.86,18.54,15.02
design_4698,1.39,2.48,2.03,2.06,1.23,1.29,1.36,1.83,17.53,8.56,0.87,17.53,14.65
design_4699,1.35,1.99,2.01,2.08,1.23,1.64,1.32,1.77,17.43,8.4,0.87,19.54,14.31
design_4700,1.42,1.93,1.52,1.91,1.14,1.39,1.22,1.58,16.25,8.14,0.87,13.97,10.26
design_4701,1.39,2.26,2.08,2.1,1.29,1.43,1.35,1.83,16.96,8.39,0.86,10.6,10.83
design_4702,1.75,1.89,2.72,1.91,1.67,1.65,1.48,2.05,12.35,6.74,0.85,9.41,7.81
design_4703,1.28,1.99,1.04,1.67,0.87,1.0,1.1,1.35,18.63,9.03,0.86,23.53,16.82
design_4704,1.2,1.96,1.7,1.47,0.96,5.18,1.5,2.82,16.74,8.94,0.83,10.11,8.51
design_4705,1.14,1.79,1.92,1.71,1.33,6.79,1.8,3.56,13.1,6.93,0.86,5.94,4.7
design_4706,1.08,1.69,1.64,1.55,1.17,2.47,1.14,1.74,16.25,8.75,0.84,11.91,9.86
design_4707,1.17,1.81,1.38,1.79,1.1,2.56,1.23,1.79,17.58,9.23,0.84,23.49,19.09
design_4708,1.14,1.77,1.22,1.52,1.06,6.34,1.67,3.28,17.1,8.99,0.84,11.6,9.3
design_4709,1.07,1.8,1.28,2.25,1.12,6.82,1.82,3.57,16.21,8.05,0.87,7.53,6.92
design_4710,1.14,2.13,1.73,2.3,1.28,6.01,1.66,3.29,14.9,8.13,0.83,13.57,10.48
design_4711,1.09,1.87,1.29,1.65,1.18,6.75,1.76,3.49,15.62,7.91,0.86,8.18,7.12
design_4712,1.03,2.25,4.06,1.79,1.07,1.67,1.39,2.59,17.12,8.38,0.87,28.37,19.47
design_4713,0.94,2.3,4.41,1.96,1.01,1.02,1.51,2.73,17.04,8.48,0.86,26.05,17.08
design_4714,0.96,2.35,3.63,2.33,1.1,1.41,1.37,2.46,17.6,8.62,0.86,14.03,14.67
design_4715,0.97,2.38,3.57,1.93,0.96,1.41,1.34,2.37,17.06,8.25,0.87,6.61,8.85
design_4716,0.95,2.23,4.46,1.66,1.12,1.58,1.43,2.76,18.4,8.79,0.87,14.79,14.81
design_4717,0.8,2.32,4.42,2.18,1.03,1.42,1.46,2.78,17.84,8.72,0.86,5.55,6.56
design_4718,0.94,1.72,4.35,1.65,0.88,1.71,1.36,2.65,14.52,7.43,0.86,16.65,12.24
design_4719,0.95,2.13,4.07,1.8,0.79,1.24,1.38,2.53,17.23,8.58,0.86,20.2,15.39
design_4720,1.7,2.19,3.35,1.77,0.92,1.54,1.41,2.24,18.8,9.21,0.85,26.43,18.82
design_4721,1.5,1.43,0.91,1.67,1.13,1.7,1.19,1.38,18.72,9.2,0.85,6.47,5.54
design_4722,1.66,2.31,1.81,1.78,1.09,1.94,1.36,1.8,18.8,9.01,0.86,34.55,18.97
design_4723,1.61,1.61,2.84,1.98,1.04,1.76,1.4,2.04,15.43,8.21,0.84,12.16,11.55
design_4724,1.67,1.79,1.61,2.22,1.32,1.84,1.41,1.75,19.89,9.65,0.86,33.42,23.06
design_4725,1.38,1.39,0.79,1.58,1.03,2.05,1.13,1.38,17.42,8.79,0.84,9.92,7.85
design_4726,1.81,1.71,2.01,2.28,1.34,2.29,1.45,1.96,17.9,8.83,0.86,29.42,20.41
design_4727,1.49,1.58,1.07,1.94,1.17,2.75,1.24,1.71,18.47,8.98,0.86,18.47,13.22
design_4728,1.33,1.79,0.85,1.83,1.09,1.3,1.06,1.39,15.08,7.82,0.86,29.57,22.88
design_4729,1.16,1.17,1.66,1.51,0.82,0.98,0.95,1.29,17.87,8.7,0.86,24.82,18.98
design_4730,2.0,1.79,1.39,2.4,1.25,1.61,1.3,1.78,8.73,5.45,0.85,7.91,6.91
design_4731,1.32,1.34,1.89,1.82,0.93,1.12,1.06,1.49,16.04,8.11,0.85,30.2,23.26
design_4732,1.48,2.12,1.26,1.86,0.99,1.41,1.07,1.55,15.83,8.13,0.86,10.14,8.32
design_4733,1.76,1.82,1.17,2.37,1.09,1.39,1.23,1.65,14.33,7.38,0.86,29.83,22.09
design_4734,1.67,1.54,1.95,2.06,1.02,1.3,1.19,1.67,15.08,7.78,0.85,31.87,23.54
design_4735,1.2,1.4,2.18,1.71,0.76,1.12,1.09,1.53,18.1,8.93,0.85,21.71,12.78
design_4736,0.79,1.27,2.73,1.62,1.44,8.63,2.32,4.85,18.36,9.75,0.82,30.84,24.99
design_4737,1.19,1.33,2.44,2.19,1.32,5.9,1.73,3.51,8.71,6.57,0.81,10.75,9.45
design_4738,0.93,1.71,1.29,1.61,1.46,9.79,2.54,5.4,17.57,9.31,0.83,26.88,23.2
design_4739,0.79,1.04,2.69,1.53,1.39,7.77,2.13,4.39,18.75,9.87,0.83,7.31,7.5
design_4740,0.69,1.03,2.14,2.26,1.37,8.45,2.26,4.74,17.98,9.56,0.83,32.8,27.35
design_4741,0.72,1.34,2.83,1.66,1.58,8.36,2.28,4.73,18.13,9.63,0.82,31.34,23.52
design_4742,0.94,2.0,2.66,1.65,1.51,8.78,2.37,4.96,17.67,9.53,0.81,24.96,23.09
design_4743,0.77,1.14,2.78,1.64,1.35,7.76,2.14,4.4,18.16,9.72,0.82,29.1,25.94
design_4744,1.38,2.54,3.69,2.23,1.27,1.75,1.49,2.47,17.92,9.05,0.85,24.8,17.74
design_4745,1.58,2.32,5.68,2.21,1.25,1.84,1.81,3.28,18.88,9.37,0.85,30.17,21.17
design_4746,1.4,2.15,3.88,1.88,1.1,1.61,1.43,2.42,16.86,8.61,0.84,14.07,9.12
design_4747,1.46,2.63,7.22,2.16,1.38,2.28,2.05,4.02,18.75,9.64,0.84,9.96,8.63
design_4748,1.41,2.33,3.78,2.1,1.12,1.97,1.45,2.47,18.01,9.13,0.85,12.0,9.51
design_4749,1.39,2.29,3.67,2.14,1.24,2.14,1.45,2.46,17.35,8.79,0.85,12.03,9.83
design_4750,1.64,2.61,7.81,2.56,1.28,1.96,2.22,4.3,17.82,9.28,0.83,17.0,11.5
design_4751,1.35,2.25,9.86,2.23,1.08,3.14,2.53,5.27,16.39,8.29,0.85,11.13,12.52
design_4752,1.69,2.01,1.98,1.85,1.12,2.29,1.21,1.89,16.69,8.73,0.85,32.68,25.35
design_4753,1.31,2.25,1.63,1.78,1.31,5.73,1.59,3.04,17.42,8.93,0.85,11.04,11.46
design_4754,1.46,1.77,2.78,1.83,1.16,1.7,1.19,1.86,17.78,8.94,0.85,24.2,19.45
design_4755,1.18,1.73,0.93,1.94,0.98,2.41,1.1,1.68,19.07,9.5,0.84,14.74,10.52
design_4756,1.53,2.08,3.41,1.92,1.19,5.57,1.64,3.23,17.0,8.62,0.85,28.49,22.13
design_4757,1.3,1.94,2.91,1.9,1.24,5.71,1.63,3.17,18.17,9.19,0.85,30.11,25.01
design_4758,1.26,2.05,1.87,1.78,1.24,2.8,1.2,1.97,18.55,9.53,0.85,33.65,26.26
design_4759,1.04,1.44,3.1,1.82,1.25,5.18,1.51,2.93,14.49,8.08,0.83,24.52,19.35
design_4760,1.46,1.42,1.27,2.16,1.08,5.26,1.68,3.01,18.39,9.58,0.83,10.12,6.76
design_4761,1.55,1.47,1.22,2.56,1.11,4.17,1.61,2.57,16.24,8.78,0.82,35.87,26.04
design_4762,1.51,1.25,2.21,2.08,0.91,4.43,1.55,2.73,19.53,9.97,0.83,10.89,8.85
design_4763,1.27,0.74,1.21,2.05,0.86,4.6,1.51,2.63,13.37,7.81,0.82,7.04,4.3
