tag,framework_aligned_H1_rmsd,framework_aligned_H2_rmsd,framework_aligned_H3_rmsd,framework_aligned_L1_rmsd,framework_aligned_L2_rmsd,framework_aligned_L3_rmsd,framework_aligned_antibody_rmsd,framework_aligned_cdr_rmsd,interaction_pae,pae,pred_lddt,target_aligned_antibody_rmsd,target_aligned_cdr_rmsd
design_3235,0.85,0.42,5.98,nan,nan,nan,1.87,4.08,3.76,3.07,0.89,29.24,16.01
design_3236,0.58,0.55,0.91,nan,nan,nan,0.52,0.74,15.83,8.59,0.89,16.83,17.7
design_3237,0.63,0.65,1.51,nan,nan,nan,0.64,1.12,16.3,8.82,0.89,18.87,17.15
design_3238,1.03,0.46,1.2,nan,nan,nan,0.59,1.01,16.47,8.99,0.88,19.95,18.06
design_3239,0.91,0.58,1.53,nan,nan,nan,0.68,1.19,14.89,8.25,0.89,23.36,22.62
design_3240,0.68,0.94,0.53,nan,nan,nan,0.47,0.7,14.68,7.9,0.91,16.11,16.34
design_3241,1.05,0.78,0.46,nan,nan,nan,0.5,0.76,15.18,8.15,0.9,23.51,24.18
design_3242,0.84,0.73,1.79,nan,nan,nan,0.7,1.35,15.12,8.14,0.9,8.0,8.57
design_3243,1.0,1.03,0.44,nan,nan,nan,0.51,0.8,14.38,7.73,0.91,6.69,5.37
design_3244,0.94,0.77,0.67,nan,nan,nan,0.48,0.78,15.79,8.47,0.89,21.71,13.48
design_3245,1.14,1.0,0.58,nan,nan,nan,0.55,0.89,13.68,7.41,0.9,7.0,7.14
design_3246,0.95,0.89,1.05,nan,nan,nan,0.58,0.98,14.68,7.92,0.9,4.7,3.54
design_3247,1.11,0.65,0.52,nan,nan,nan,0.51,0.77,15.07,8.09,0.91,20.48,11.29
design_3248,0.67,0.55,1.14,nan,nan,nan,0.53,0.88,4.69,3.3,0.89,1.9,2.34
design_3249,0.68,0.55,1.25,nan,nan,nan,0.55,0.95,4.75,3.36,0.89,1.82,2.24
design_3250,0.56,0.51,0.91,nan,nan,nan,0.49,0.73,8.47,5.09,0.89,1.48,1.79
design_3251,0.68,0.59,1.12,nan,nan,nan,0.54,0.88,4.51,3.25,0.89,1.6,1.95
design_3252,0.67,0.61,1.05,nan,nan,nan,0.51,0.84,3.85,2.88,0.9,1.81,2.32
design_3253,0.55,0.59,1.22,nan,nan,nan,0.54,0.91,4.08,3.03,0.9,2.41,2.68
design_3254,0.83,0.68,0.71,nan,nan,nan,0.48,0.74,3.71,2.92,0.89,3.04,2.96
design_3255,0.62,0.65,1.08,nan,nan,nan,0.54,0.86,4.38,3.2,0.89,2.7,2.81
design_3256,1.15,0.42,5.12,nan,nan,nan,1.28,2.97,13.05,7.27,0.89,7.56,5.47
design_3257,1.24,0.43,5.52,nan,nan,nan,1.4,3.2,17.63,9.34,0.89,35.73,26.39
design_3258,1.31,0.62,1.51,nan,nan,nan,0.7,1.21,14.29,7.67,0.91,9.46,7.31
design_3259,1.25,0.39,5.43,nan,nan,nan,1.38,3.15,3.65,2.65,0.91,8.32,8.66
design_3260,1.26,0.58,1.55,nan,nan,nan,0.68,1.2,14.21,7.62,0.91,10.12,8.95
design_3261,1.19,0.56,1.84,nan,nan,nan,0.73,1.3,14.48,7.96,0.89,11.5,8.16
design_3262,1.41,0.41,5.39,nan,nan,nan,1.39,3.16,7.32,4.45,0.89,6.86,7.27
design_3263,1.13,0.62,1.74,nan,nan,nan,0.7,1.25,14.08,7.74,0.89,16.23,10.05
design_3264,0.37,0.71,1.2,nan,nan,nan,0.55,0.89,3.98,2.88,0.9,1.21,1.17
design_3265,0.55,0.64,1.63,nan,nan,nan,0.62,1.16,7.17,4.51,0.88,1.72,1.52
design_3266,0.52,0.66,1.58,nan,nan,nan,0.62,1.13,7.41,4.56,0.89,2.28,1.75
design_3267,0.31,0.79,1.36,nan,nan,nan,0.58,1.0,2.62,2.15,0.92,0.88,1.32
design_3268,0.67,0.91,1.71,nan,nan,nan,0.68,1.27,15.82,8.85,0.88,13.02,9.84
design_3269,0.59,0.92,1.0,nan,nan,nan,0.54,0.87,14.16,7.76,0.89,26.03,16.84
design_3270,0.48,0.8,1.07,nan,nan,nan,0.51,0.86,3.0,2.37,0.91,0.75,1.15
design_3271,0.7,0.57,1.14,nan,nan,nan,0.54,0.9,3.81,2.88,0.9,0.79,1.25
design_3272,0.5,0.67,1.63,nan,nan,nan,0.65,1.18,3.31,2.78,0.89,1.71,2.2
design_3273,0.51,0.6,1.34,nan,nan,nan,0.57,0.99,6.48,4.28,0.88,1.53,1.99
design_3274,0.52,0.54,1.92,nan,nan,nan,0.72,1.35,3.6,2.93,0.89,1.68,2.09
design_3275,0.46,0.73,2.07,nan,nan,nan,0.76,1.47,5.72,3.96,0.88,1.73,2.24
design_3276,0.5,0.62,1.81,nan,nan,nan,0.69,1.29,4.71,3.45,0.88,1.89,2.43
design_3277,0.47,0.63,1.89,nan,nan,nan,0.71,1.34,4.14,3.16,0.89,1.89,2.25
design_3278,0.52,0.6,1.5,nan,nan,nan,0.62,1.1,4.07,3.1,0.89,1.12,1.46
design_3279,0.4,0.68,1.65,nan,nan,nan,0.66,1.19,3.23,2.68,0.9,1.84,2.26
design_3280,0.9,0.66,8.42,nan,nan,nan,2.79,5.98,17.38,9.53,0.88,29.35,15.96
design_3281,0.95,0.76,8.6,nan,nan,nan,2.86,6.11,16.09,8.74,0.89,36.44,15.54
design_3282,0.78,0.83,8.79,nan,nan,nan,2.92,6.24,16.37,8.96,0.89,32.16,16.73
design_3283,0.88,0.74,8.92,nan,nan,nan,2.96,6.34,15.53,8.5,0.89,24.95,16.07
design_3284,0.75,0.52,8.83,nan,nan,nan,2.93,6.26,17.36,9.22,0.9,32.52,15.46
design_3285,0.75,0.69,8.62,nan,nan,nan,2.86,6.12,17.23,9.35,0.89,31.55,15.96
design_3286,0.71,0.65,2.4,nan,nan,nan,0.89,1.76,5.16,3.73,0.88,1.43,2.38
design_3287,0.72,0.65,8.56,nan,nan,nan,2.84,6.07,16.48,8.99,0.88,34.73,17.38
design_3288,0.81,0.78,1.76,nan,nan,nan,0.64,1.22,5.62,3.63,0.88,10.64,7.98
design_3289,0.49,0.6,1.53,nan,nan,nan,0.54,1.0,5.33,3.52,0.89,11.33,8.39
design_3290,0.78,0.7,1.95,nan,nan,nan,0.67,1.3,13.71,7.55,0.9,7.48,8.77
design_3291,0.4,0.37,1.26,nan,nan,nan,0.49,0.81,11.92,6.53,0.91,27.5,23.62
design_3292,0.56,0.32,1.43,nan,nan,nan,0.52,0.92,12.3,6.72,0.9,4.18,2.09
design_3293,0.52,0.26,1.27,nan,nan,nan,0.49,0.82,9.52,5.44,0.89,9.75,7.06
design_3294,0.49,0.32,1.3,nan,nan,nan,0.5,0.84,4.19,2.96,0.9,11.64,8.7
design_3295,0.83,0.74,1.98,nan,nan,nan,0.68,1.33,14.17,7.73,0.9,5.33,2.88
design_3296,1.47,0.62,2.13,nan,nan,nan,0.8,1.53,14.49,7.81,0.9,23.0,12.49
design_3297,1.38,0.5,2.38,nan,nan,nan,0.81,1.6,14.35,7.9,0.89,2.76,2.25
design_3298,1.21,0.76,1.47,nan,nan,nan,0.67,1.19,14.28,7.67,0.91,23.38,30.81
design_3299,1.33,0.67,1.84,nan,nan,nan,0.73,1.36,14.79,7.96,0.9,12.47,6.95
design_3300,1.43,0.43,1.88,nan,nan,nan,0.79,1.39,15.46,8.23,0.9,31.1,22.32
design_3301,1.17,0.49,1.44,nan,nan,nan,0.6,1.11,14.56,8.07,0.89,12.4,13.1
design_3302,1.33,0.58,1.55,nan,nan,nan,0.71,1.23,13.04,7.21,0.89,24.78,27.4
design_3303,1.22,0.55,1.1,nan,nan,nan,0.65,1.02,12.92,7.08,0.9,26.54,25.62
design_3304,0.66,0.77,1.08,nan,nan,nan,0.51,0.84,13.97,7.59,0.9,16.66,8.96
design_3305,0.4,0.82,0.94,nan,nan,nan,0.5,0.74,14.02,7.67,0.9,9.59,5.53
design_3306,0.57,0.78,0.75,nan,nan,nan,0.47,0.7,10.58,5.99,0.89,5.23,2.32
design_3307,0.65,0.7,1.03,nan,nan,nan,0.48,0.81,14.11,7.66,0.9,19.59,23.58
design_3308,0.64,0.68,1.09,nan,nan,nan,0.49,0.82,12.45,6.85,0.9,6.85,4.61
design_3309,0.62,0.78,1.13,nan,nan,nan,0.51,0.86,11.34,6.41,0.89,5.49,3.45
design_3310,0.65,0.94,1.04,nan,nan,nan,0.51,0.88,9.48,5.52,0.88,11.08,7.94
design_3311,0.69,0.88,1.13,nan,nan,nan,0.52,0.91,14.56,7.88,0.9,13.99,6.79
design_3312,0.57,0.28,1.13,nan,nan,nan,0.51,0.76,10.57,5.94,0.9,40.73,23.59
design_3313,0.51,0.44,1.07,nan,nan,nan,0.48,0.74,5.97,3.8,0.89,9.83,7.57
design_3314,0.65,0.46,1.28,nan,nan,nan,0.54,0.89,11.76,6.52,0.89,6.64,2.94
design_3315,0.55,0.51,1.33,nan,nan,nan,0.53,0.9,10.99,6.13,0.89,4.04,1.94
design_3316,0.72,0.69,1.26,nan,nan,nan,0.54,0.93,9.71,5.6,0.88,11.04,8.29
design_3317,0.49,0.53,1.21,nan,nan,nan,0.5,0.83,5.1,3.4,0.89,10.47,8.06
design_3318,0.56,0.62,1.42,nan,nan,nan,0.55,0.96,11.8,6.59,0.89,5.15,2.37
design_3319,0.92,0.92,1.78,nan,nan,nan,0.69,1.29,15.71,8.4,0.9,13.11,9.32
design_3320,0.74,0.84,2.12,nan,nan,nan,0.8,1.58,15.22,8.22,0.9,21.13,9.34
design_3321,0.79,0.72,0.8,nan,nan,nan,0.49,0.78,17.78,9.65,0.88,35.6,25.62
design_3322,0.84,0.68,0.83,nan,nan,nan,0.51,0.8,17.53,9.43,0.89,20.64,12.07
design_3323,0.84,0.61,0.82,nan,nan,nan,0.5,0.78,19.53,10.36,0.89,35.15,29.15
design_3324,0.87,0.78,0.84,nan,nan,nan,0.52,0.83,16.26,8.9,0.87,30.42,13.08
design_3325,0.73,0.61,0.69,nan,nan,nan,0.46,0.68,17.99,9.66,0.88,19.5,12.28
design_3326,0.76,0.76,0.9,nan,nan,nan,0.53,0.83,15.63,8.7,0.88,7.09,6.3
design_3327,0.86,0.58,0.74,nan,nan,nan,0.48,0.74,17.0,9.15,0.88,22.67,16.47
design_3328,0.71,0.73,1.45,nan,nan,nan,0.58,0.98,14.39,7.95,0.89,17.45,9.86
design_3329,0.55,0.66,1.41,nan,nan,nan,0.57,0.9,13.53,7.57,0.89,14.86,10.4
design_3330,0.7,0.53,1.17,nan,nan,nan,0.53,0.81,14.84,8.22,0.88,23.55,11.48
design_3331,0.7,0.76,1.14,nan,nan,nan,0.53,0.86,14.67,8.16,0.89,16.77,10.78
design_3332,0.61,0.64,2.4,nan,nan,nan,0.72,1.37,13.59,7.52,0.89,20.85,10.71
design_3333,0.96,0.7,1.97,nan,nan,nan,0.66,1.27,14.58,8.06,0.9,12.52,9.09
design_3334,0.51,0.5,1.22,nan,nan,nan,0.55,0.77,13.63,7.57,0.89,13.15,16.8
design_3335,0.68,0.79,2.12,nan,nan,nan,0.66,1.28,13.64,7.5,0.9,11.52,8.86
design_3336,0.68,0.5,1.81,nan,nan,nan,0.67,1.28,17.14,9.14,0.9,26.21,17.99
design_3337,0.57,0.58,1.64,nan,nan,nan,0.64,1.17,14.51,7.98,0.89,8.66,6.68
design_3338,0.56,0.77,2.26,nan,nan,nan,0.78,1.57,14.55,7.85,0.9,14.9,12.85
design_3339,0.51,0.49,1.09,nan,nan,nan,0.51,0.81,3.85,2.89,0.9,1.7,2.09
design_3340,0.51,0.64,2.26,nan,nan,nan,0.77,1.56,16.48,8.79,0.9,37.76,18.08
design_3341,0.66,0.64,2.4,nan,nan,nan,0.82,1.65,14.98,8.09,0.9,24.52,17.52
design_3342,0.51,0.36,1.13,nan,nan,nan,0.51,0.82,3.54,2.69,0.9,1.53,1.91
design_3343,0.69,0.79,1.31,nan,nan,nan,0.6,1.03,15.15,8.19,0.9,10.36,10.35
design_3344,0.53,0.61,1.05,nan,nan,nan,0.54,0.82,4.5,3.21,0.89,0.97,1.07
design_3345,0.8,0.68,1.58,nan,nan,nan,0.66,1.2,17.22,9.18,0.89,33.34,15.58
design_3346,0.7,0.75,1.52,nan,nan,nan,0.65,1.16,16.63,8.95,0.9,35.73,16.67
design_3347,0.77,0.82,1.38,nan,nan,nan,0.62,1.1,11.99,6.76,0.9,32.65,16.67
design_3348,0.7,0.8,1.62,nan,nan,nan,0.69,1.23,15.1,8.24,0.9,10.23,10.7
design_3349,0.52,0.54,1.26,nan,nan,nan,0.56,0.94,3.75,2.96,0.89,0.91,1.27
design_3350,0.57,0.6,1.37,nan,nan,nan,0.6,1.02,6.81,4.42,0.88,1.58,1.4
design_3351,0.71,0.74,1.5,nan,nan,nan,0.65,1.15,15.97,8.55,0.9,31.15,17.2
design_3352,0.64,0.6,1.7,nan,nan,nan,0.56,1.09,12.46,6.97,0.9,29.55,19.9
design_3353,1.31,0.54,1.84,nan,nan,nan,0.7,1.34,15.08,8.08,0.91,10.21,8.79
design_3354,0.51,0.27,1.72,nan,nan,nan,0.55,1.03,3.69,2.63,0.91,1.78,2.02
design_3355,0.67,0.48,1.85,nan,nan,nan,0.59,1.15,12.63,6.87,0.91,27.99,21.97
design_3356,0.7,0.38,2.07,nan,nan,nan,0.64,1.26,14.96,8.0,0.91,5.92,4.62
design_3357,0.87,0.32,2.32,nan,nan,nan,0.68,1.42,3.08,2.41,0.91,2.06,2.22
design_3358,0.44,0.34,1.51,nan,nan,nan,0.51,0.91,3.19,2.4,0.91,1.73,1.93
design_3359,1.39,0.52,1.86,nan,nan,nan,0.72,1.37,13.74,7.51,0.9,5.71,4.19
design_3360,0.48,0.64,1.18,nan,nan,nan,0.53,0.89,4.22,3.03,0.9,1.51,2.0
design_3361,0.59,0.73,2.05,nan,nan,nan,0.74,1.44,14.57,8.03,0.89,31.96,14.45
design_3362,0.53,0.52,1.23,nan,nan,nan,0.54,0.9,3.98,3.03,0.89,1.09,1.52
design_3363,0.47,0.58,1.25,nan,nan,nan,0.54,0.91,3.4,2.64,0.9,1.2,1.64
design_3364,0.54,0.53,1.13,nan,nan,nan,0.52,0.85,4.17,3.06,0.89,1.52,1.81
design_3365,0.56,0.61,1.27,nan,nan,nan,0.56,0.95,3.53,2.72,0.9,1.47,1.87
design_3366,0.57,0.56,1.33,nan,nan,nan,0.57,0.97,3.76,2.81,0.9,1.55,1.83
design_3367,0.44,0.67,1.39,nan,nan,nan,0.57,1.01,5.8,3.86,0.89,1.52,1.46
design_3368,0.65,0.6,1.32,nan,nan,nan,0.53,0.88,14.98,8.23,0.89,14.21,11.45
design_3369,0.73,0.68,2.21,nan,nan,nan,0.67,1.31,14.29,7.88,0.89,19.38,13.13
design_3370,0.57,0.8,1.02,nan,nan,nan,0.48,0.79,13.98,7.7,0.9,29.33,18.74
design_3371,0.67,0.4,2.04,nan,nan,nan,0.63,1.18,5.0,3.45,0.89,1.05,1.68
design_3372,0.65,0.59,1.23,nan,nan,nan,0.52,0.84,13.74,7.55,0.9,4.54,3.68
design_3373,0.7,0.48,1.02,nan,nan,nan,0.49,0.75,4.43,3.09,0.9,0.67,0.87
design_3374,0.81,0.73,1.23,nan,nan,nan,0.55,0.92,12.9,7.11,0.9,23.7,25.84
design_3375,0.86,0.47,1.15,nan,nan,nan,0.52,0.85,5.09,3.46,0.89,0.78,1.13
design_3376,0.56,0.35,1.72,nan,nan,nan,0.57,1.09,4.4,3.02,0.9,2.95,3.02
design_3377,0.8,0.49,1.48,nan,nan,nan,0.56,1.03,5.13,3.42,0.89,3.42,3.73
design_3378,0.49,0.36,1.66,nan,nan,nan,0.56,1.04,3.77,2.72,0.91,3.16,3.32
design_3379,0.51,0.4,1.75,nan,nan,nan,0.59,1.1,3.79,2.78,0.9,2.98,3.07
design_3380,1.18,0.41,1.35,nan,nan,nan,0.61,1.08,4.84,3.15,0.9,3.15,3.42
design_3381,0.39,0.36,1.56,nan,nan,nan,0.54,0.97,3.7,2.7,0.9,3.51,3.6
design_3382,0.4,0.68,1.73,nan,nan,nan,0.59,1.12,12.43,6.83,0.91,27.75,23.24
design_3383,1.04,0.66,0.95,nan,nan,nan,0.52,0.91,12.21,6.79,0.9,30.12,19.64
design_3384,0.74,0.44,1.09,nan,nan,nan,0.51,0.78,5.11,3.49,0.89,1.45,1.76
design_3385,0.63,0.58,0.91,nan,nan,nan,0.51,0.7,5.02,3.46,0.89,1.37,1.76
design_3386,0.69,0.94,1.13,nan,nan,nan,0.52,0.91,14.75,8.11,0.9,29.09,19.81
design_3387,0.66,0.42,1.01,nan,nan,nan,0.48,0.72,4.77,3.28,0.89,0.8,1.14
design_3388,0.65,0.5,0.87,nan,nan,nan,0.46,0.68,4.65,3.25,0.9,0.9,1.3
design_3389,0.63,0.78,1.14,nan,nan,nan,0.5,0.84,14.43,7.96,0.89,27.14,18.5
design_3390,0.74,0.69,1.12,nan,nan,nan,0.51,0.85,14.62,8.01,0.9,2.53,2.93
design_3391,0.79,0.68,1.5,nan,nan,nan,0.56,1.01,15.42,8.36,0.9,15.35,7.35
design_3392,0.64,0.4,2.21,nan,nan,nan,0.8,1.55,16.38,8.83,0.89,28.01,17.39
design_3393,0.87,0.45,2.18,nan,nan,nan,0.8,1.56,15.69,8.52,0.89,16.53,13.89
design_3394,0.64,0.51,2.33,nan,nan,nan,0.83,1.63,15.06,8.11,0.9,20.6,18.88
design_3395,0.58,0.45,1.82,nan,nan,nan,0.71,1.29,15.2,8.23,0.89,9.3,5.13
design_3396,0.59,0.39,1.81,nan,nan,nan,0.68,1.28,16.6,8.88,0.89,25.17,14.61
design_3397,0.81,0.43,1.99,nan,nan,nan,0.76,1.43,16.71,9.05,0.89,20.67,12.33
design_3398,0.6,0.49,2.13,nan,nan,nan,0.77,1.5,15.1,8.19,0.9,17.55,12.26
design_3399,0.94,0.46,2.34,nan,nan,nan,0.85,1.68,15.73,8.5,0.9,12.93,10.31
design_3400,1.16,0.44,1.12,nan,nan,nan,0.61,1.01,14.01,7.77,0.88,16.23,17.28
design_3401,0.75,0.71,1.85,nan,nan,nan,0.74,1.36,15.61,8.55,0.89,13.88,13.38
design_3402,0.94,0.53,1.31,nan,nan,nan,0.62,1.06,15.81,8.64,0.89,8.53,8.77
design_3403,0.32,0.6,6.65,nan,nan,nan,2.06,4.52,3.38,2.8,0.89,31.69,15.98
design_3404,0.88,0.7,1.28,nan,nan,nan,0.61,1.05,15.76,8.69,0.88,35.0,20.18
design_3405,0.73,0.61,1.77,nan,nan,nan,0.7,1.3,16.23,8.9,0.88,8.75,9.61
design_3406,0.68,0.57,1.0,nan,nan,nan,0.54,0.82,15.75,8.56,0.89,16.27,17.48
design_3407,0.95,0.56,1.42,nan,nan,nan,0.66,1.13,16.63,9.05,0.89,25.88,12.54
design_3408,0.71,0.58,1.66,nan,nan,nan,0.64,1.17,3.79,2.91,0.9,1.33,1.64
design_3409,0.6,0.63,0.71,nan,nan,nan,0.49,0.65,4.62,3.33,0.89,0.94,1.22
design_3410,0.48,0.53,1.99,nan,nan,nan,0.68,1.33,3.68,2.84,0.9,1.6,1.86
design_3411,0.54,0.6,1.35,nan,nan,nan,0.56,0.97,3.83,2.92,0.89,0.72,1.07
design_3412,0.6,0.55,0.69,nan,nan,nan,0.46,0.63,4.87,3.35,0.9,1.05,0.71
design_3413,0.81,0.82,1.77,nan,nan,nan,0.68,1.29,15.33,8.36,0.89,33.74,15.98
design_3414,0.51,0.61,1.79,nan,nan,nan,0.64,1.22,4.0,2.96,0.9,1.15,1.66
design_3415,0.32,0.64,1.95,nan,nan,nan,0.68,1.31,3.34,2.64,0.9,1.38,1.7
design_3416,0.81,0.79,2.58,nan,nan,nan,0.86,1.76,14.33,7.89,0.89,23.92,24.25
design_3417,0.47,0.64,0.67,nan,nan,nan,0.44,0.6,3.13,2.58,0.9,0.76,0.89
design_3418,0.53,0.54,1.59,nan,nan,nan,0.61,1.1,3.71,2.84,0.9,1.58,1.75
design_3419,0.62,1.06,2.46,nan,nan,nan,0.83,1.7,14.52,7.98,0.9,31.14,19.04
design_3420,0.59,0.51,1.7,nan,nan,nan,0.64,1.17,4.24,3.11,0.89,1.81,2.2
design_3421,0.79,0.9,2.39,nan,nan,nan,0.81,1.66,13.48,7.53,0.89,8.32,5.5
design_3422,0.6,0.48,1.21,nan,nan,nan,0.54,0.88,3.5,2.73,0.9,1.09,1.36
design_3423,0.55,0.5,1.85,nan,nan,nan,0.67,1.25,3.79,2.89,0.9,1.19,1.68
design_3424,0.66,0.45,2.28,nan,nan,nan,0.67,1.37,14.8,7.94,0.91,4.33,3.45
design_3425,0.48,0.55,1.59,nan,nan,nan,0.54,0.99,13.39,7.28,0.91,28.2,21.13
design_3426,0.61,0.55,2.18,nan,nan,nan,0.66,1.32,13.47,7.47,0.89,6.17,4.72
design_3427,0.65,0.43,1.7,nan,nan,nan,0.56,1.06,13.82,7.59,0.9,25.14,21.68
design_3428,0.88,0.82,1.65,nan,nan,nan,0.62,1.17,14.38,7.83,0.9,15.8,23.58
design_3429,0.73,0.36,2.0,nan,nan,nan,0.64,1.22,14.95,7.99,0.91,11.6,6.26
design_3430,0.77,0.31,2.61,nan,nan,nan,0.73,1.55,3.18,2.44,0.91,2.38,2.75
design_3431,0.66,0.37,1.87,nan,nan,nan,0.59,1.14,3.9,2.89,0.9,1.94,2.07
design_3432,0.69,0.76,1.13,nan,nan,nan,0.53,0.87,15.04,8.19,0.89,14.48,10.64
design_3433,0.88,0.81,3.0,nan,nan,nan,0.85,1.83,13.92,7.77,0.88,18.71,7.88
design_3434,0.68,0.85,3.77,nan,nan,nan,0.97,2.21,15.14,8.29,0.89,18.22,14.16
design_3435,0.68,1.03,5.18,nan,nan,nan,1.29,3.0,14.33,7.91,0.89,17.95,8.14
design_3436,0.64,0.43,3.88,nan,nan,nan,1.01,2.23,12.6,7.04,0.89,28.38,34.57
design_3437,0.81,0.91,1.42,nan,nan,nan,0.58,1.07,15.21,8.32,0.89,20.2,9.21
design_3438,0.63,0.85,3.42,nan,nan,nan,0.9,2.02,15.35,8.39,0.89,12.11,7.92
design_3439,0.6,0.81,3.24,nan,nan,nan,0.86,1.91,15.62,8.51,0.89,13.0,9.15
design_3440,0.32,0.69,0.57,nan,nan,nan,0.42,0.54,2.84,2.32,0.91,1.24,1.15
design_3441,0.53,0.73,0.42,nan,nan,nan,0.41,0.56,2.56,2.12,0.92,1.04,1.18
design_3442,0.48,0.75,0.44,nan,nan,nan,0.42,0.55,2.47,2.07,0.92,1.04,1.07
design_3443,0.49,0.64,1.62,nan,nan,nan,0.62,1.12,14.79,8.02,0.9,26.28,20.65
design_3444,0.47,0.66,0.44,nan,nan,nan,0.42,0.52,2.4,2.04,0.92,1.22,1.17
design_3445,0.43,0.72,0.47,nan,nan,nan,0.42,0.54,2.46,2.07,0.92,0.94,0.97
design_3446,0.46,0.66,0.44,nan,nan,nan,0.41,0.52,2.39,2.03,0.92,1.2,1.15
design_3447,0.4,0.71,0.42,nan,nan,nan,0.41,0.51,2.46,2.06,0.92,0.96,0.97
design_3448,0.54,0.6,0.68,nan,nan,nan,0.48,0.62,14.73,7.93,0.9,6.31,4.32
design_3449,0.6,0.67,0.57,nan,nan,nan,0.47,0.6,15.68,8.29,0.91,13.93,13.92
design_3450,0.59,0.58,0.62,nan,nan,nan,0.48,0.6,15.48,8.2,0.91,7.53,6.49
design_3451,0.63,0.61,0.76,nan,nan,nan,0.48,0.7,17.19,9.07,0.89,17.11,9.54
design_3452,0.62,0.82,0.52,nan,nan,nan,0.47,0.63,2.91,2.31,0.92,3.38,1.49
design_3453,0.62,0.69,0.59,nan,nan,nan,0.49,0.62,15.91,8.46,0.9,21.91,15.12
design_3454,0.59,0.61,0.67,nan,nan,nan,0.48,0.64,15.24,8.08,0.91,18.79,17.33
design_3455,0.88,0.91,0.52,nan,nan,nan,0.52,0.73,2.86,2.3,0.92,3.5,1.47
design_3456,0.51,0.33,1.21,nan,nan,nan,0.57,0.91,15.19,8.04,0.91,18.31,12.62
design_3457,0.5,0.51,0.51,nan,nan,nan,0.44,0.51,13.54,7.27,0.91,23.67,17.4
design_3458,0.5,0.51,0.64,nan,nan,nan,0.45,0.58,14.82,7.85,0.91,7.62,4.74
design_3459,0.48,0.47,0.71,nan,nan,nan,0.46,0.6,14.41,7.68,0.91,6.6,2.93
design_3460,0.44,0.42,0.87,nan,nan,nan,0.48,0.68,15.24,8.07,0.91,14.64,8.85
design_3461,0.48,0.49,0.63,nan,nan,nan,0.45,0.56,15.17,8.01,0.91,24.8,14.9
design_3462,0.6,0.55,0.69,nan,nan,nan,0.47,0.64,15.53,8.18,0.91,18.81,17.0
design_3463,0.44,0.48,1.11,nan,nan,nan,0.55,0.85,15.83,8.33,0.91,8.18,7.95
design_3464,0.68,0.82,0.74,nan,nan,nan,0.5,0.74,17.59,9.19,0.91,40.41,21.05
design_3465,0.82,0.9,0.62,nan,nan,nan,0.49,0.75,15.77,8.36,0.91,21.17,16.71
design_3466,0.85,0.77,0.67,nan,nan,nan,0.48,0.75,15.45,8.19,0.91,21.87,15.73
design_3467,0.78,0.85,0.72,nan,nan,nan,0.49,0.77,15.15,8.1,0.9,16.49,15.46
design_3468,0.65,0.94,0.81,nan,nan,nan,0.5,0.8,14.15,7.58,0.9,6.25,5.53
design_3469,0.91,0.86,0.77,nan,nan,nan,0.52,0.83,15.05,8.03,0.9,18.85,18.04
design_3470,0.73,0.78,0.7,nan,nan,nan,0.48,0.73,15.49,8.2,0.91,24.32,14.89
design_3471,0.87,0.8,0.69,nan,nan,nan,0.5,0.77,15.47,8.2,0.91,15.37,13.75
design_3472,0.65,0.92,1.43,nan,nan,nan,0.58,1.06,13.34,7.33,0.89,23.07,26.5
design_3473,0.45,0.62,0.95,nan,nan,nan,0.46,0.71,3.31,2.45,0.91,0.83,0.61
design_3474,0.53,0.94,1.11,nan,nan,nan,0.52,0.89,12.65,7.03,0.9,27.53,22.21
design_3475,0.36,0.67,0.9,nan,nan,nan,0.45,0.68,3.03,2.33,0.91,1.55,1.97
design_3476,0.4,0.69,0.96,nan,nan,nan,0.47,0.72,3.31,2.48,0.91,1.56,1.99
design_3477,0.52,0.73,1.14,nan,nan,nan,0.5,0.84,4.04,2.83,0.9,2.31,3.04
design_3478,0.5,0.75,1.03,nan,nan,nan,0.49,0.79,3.8,2.74,0.9,2.25,3.07
design_3479,0.47,0.58,1.05,nan,nan,nan,0.48,0.75,3.6,2.64,0.9,2.19,2.82
design_3480,0.66,0.46,1.38,nan,nan,nan,0.51,0.88,10.13,5.89,0.89,1.28,1.39
design_3481,0.76,0.69,1.03,nan,nan,nan,0.49,0.82,14.78,8.1,0.9,29.62,19.05
design_3482,0.63,0.72,1.09,nan,nan,nan,0.5,0.81,12.47,7.0,0.89,31.62,18.52
design_3483,1.0,0.69,2.69,nan,nan,nan,0.75,1.6,13.37,7.45,0.89,3.86,2.42
design_3484,0.77,0.64,0.94,nan,nan,nan,0.51,0.78,13.5,7.5,0.89,3.1,1.9
design_3485,0.69,0.67,1.09,nan,nan,nan,0.49,0.82,13.94,7.66,0.9,27.27,20.08
design_3486,0.77,0.46,2.58,nan,nan,nan,0.73,1.47,3.76,2.85,0.9,0.78,1.46
design_3487,0.79,0.81,2.21,nan,nan,nan,0.66,1.35,12.98,7.18,0.9,30.16,18.49
design_3488,0.7,0.43,1.2,nan,nan,nan,0.56,0.94,2.97,2.44,0.91,1.73,1.07
design_3489,0.49,0.53,1.02,nan,nan,nan,0.51,0.8,3.09,2.51,0.91,2.27,1.0
design_3490,0.93,0.52,0.87,nan,nan,nan,0.52,0.82,2.76,2.27,0.91,1.62,1.01
