tag,framework_aligned_H1_rmsd,framework_aligned_H2_rmsd,framework_aligned_H3_rmsd,framework_aligned_L1_rmsd,framework_aligned_L2_rmsd,framework_aligned_L3_rmsd,framework_aligned_antibody_rmsd,framework_aligned_cdr_rmsd,interaction_pae,pae,pred_lddt,target_aligned_antibody_rmsd,target_aligned_cdr_rmsd
design_3948,0.45,0.36,0.52,nan,nan,nan,0.43,0.46,17.58,7.79,0.92,18.52,9.42
design_3949,0.53,0.3,0.55,nan,nan,nan,0.41,0.49,17.9,7.9,0.92,19.52,9.59
design_3950,0.54,0.45,1.03,nan,nan,nan,0.48,0.76,17.6,7.79,0.92,9.04,5.59
design_3951,0.46,0.36,0.85,nan,nan,nan,0.47,0.63,17.47,7.72,0.92,18.21,12.22
design_3952,0.4,0.44,0.95,nan,nan,nan,0.45,0.69,18.64,8.23,0.92,16.65,12.62
design_3953,0.7,0.26,1.12,nan,nan,nan,0.52,0.83,16.19,7.2,0.92,22.64,17.44
design_3954,0.49,0.34,0.89,nan,nan,nan,0.44,0.66,16.03,7.12,0.92,23.88,16.04
design_3955,0.43,0.31,0.92,nan,nan,nan,0.44,0.65,17.87,7.92,0.91,8.18,5.17
design_3956,0.45,0.44,0.81,nan,nan,nan,0.45,0.62,14.51,6.53,0.91,8.05,4.33
design_3957,0.59,0.3,1.07,nan,nan,nan,0.52,0.77,9.18,4.33,0.91,0.83,0.9
design_3958,0.5,0.37,0.92,nan,nan,nan,0.45,0.68,15.81,7.03,0.92,23.06,16.19
design_3959,0.54,0.52,0.95,nan,nan,nan,0.49,0.73,14.87,6.66,0.91,8.56,5.09
design_3960,0.44,0.63,0.4,nan,nan,nan,0.41,0.47,10.6,4.95,0.91,8.56,9.51
design_3961,0.44,0.56,0.37,nan,nan,nan,0.38,0.44,6.14,3.09,0.91,1.46,1.09
design_3962,0.48,0.6,0.7,nan,nan,nan,0.44,0.62,14.66,6.67,0.91,24.06,20.24
design_3963,0.5,0.68,0.58,nan,nan,nan,0.45,0.59,16.72,7.52,0.91,4.38,3.66
design_3964,0.52,0.73,0.54,nan,nan,nan,0.44,0.58,11.84,5.47,0.91,22.73,15.81
design_3965,0.43,0.82,0.52,nan,nan,nan,0.43,0.58,13.8,6.29,0.91,24.64,19.63
design_3966,0.46,0.63,0.41,nan,nan,nan,0.41,0.49,12.74,5.84,0.91,3.35,3.04
design_3967,0.64,0.52,0.54,nan,nan,nan,0.44,0.57,13.56,6.19,0.91,22.28,18.99
design_3968,0.76,0.3,2.22,nan,nan,nan,0.8,1.56,17.11,7.63,0.92,12.38,9.32
design_3969,0.82,0.37,2.24,nan,nan,nan,0.83,1.59,5.36,2.77,0.91,3.13,2.35
design_3970,0.79,0.41,2.28,nan,nan,nan,0.84,1.62,5.2,2.71,0.91,4.44,2.72
design_3971,0.74,0.3,2.24,nan,nan,nan,0.81,1.57,16.22,7.26,0.92,9.95,9.26
design_3972,0.75,0.34,2.08,nan,nan,nan,0.77,1.48,15.99,7.17,0.92,5.2,2.74
design_3973,0.84,0.43,2.27,nan,nan,nan,0.84,1.62,5.67,2.88,0.91,3.21,2.37
design_3974,0.79,0.42,2.2,nan,nan,nan,0.8,1.56,17.68,7.86,0.92,20.95,15.78
design_3975,0.66,0.3,2.34,nan,nan,nan,0.83,1.63,17.27,7.71,0.92,23.79,20.2
design_3976,0.61,0.37,0.54,nan,nan,nan,0.43,0.52,17.33,7.61,0.92,10.52,9.44
design_3977,3.37,0.36,1.78,nan,nan,nan,1.04,2.26,16.8,7.43,0.91,13.46,12.66
design_3978,0.57,0.38,0.36,nan,nan,nan,0.42,0.45,17.82,7.8,0.92,8.48,8.66
design_3979,0.56,0.32,0.51,nan,nan,nan,0.41,0.48,15.92,7.03,0.92,14.73,12.33
design_3980,0.62,0.23,0.63,nan,nan,nan,0.45,0.54,16.28,7.18,0.92,14.2,12.98
design_3981,0.58,0.29,0.51,nan,nan,nan,0.45,0.48,16.77,7.38,0.92,13.77,12.63
design_3982,0.51,0.29,1.1,nan,nan,nan,0.5,0.73,17.01,7.5,0.92,14.95,12.89
design_3983,0.63,0.47,0.49,nan,nan,nan,0.43,0.54,19.42,8.47,0.92,46.75,23.71
design_3984,0.74,0.81,0.84,nan,nan,nan,0.49,0.8,18.14,7.97,0.91,17.98,11.6
design_3985,3.87,1.09,0.41,nan,nan,nan,1.06,2.44,17.55,7.72,0.91,14.59,16.83
design_3986,1.25,0.57,1.69,nan,nan,nan,0.68,1.26,16.5,7.27,0.91,13.39,14.19
design_3987,1.38,0.81,0.95,nan,nan,nan,0.59,1.09,16.24,7.18,0.91,19.39,14.99
design_3988,3.83,0.95,0.46,nan,nan,nan,1.05,2.4,16.62,7.33,0.91,18.54,15.08
design_3989,0.8,0.85,0.95,nan,nan,nan,0.52,0.87,12.85,5.82,0.9,26.7,14.06
design_3990,0.89,0.8,1.01,nan,nan,nan,0.52,0.9,16.51,7.27,0.91,20.54,15.95
design_3991,1.42,0.69,1.59,nan,nan,nan,0.67,1.3,15.93,7.02,0.91,21.67,16.06
design_3992,1.11,0.47,4.89,nan,nan,nan,1.63,3.44,18.59,8.3,0.91,20.74,19.27
design_3993,1.13,0.26,2.79,nan,nan,nan,1.02,2.02,16.31,7.44,0.89,17.82,14.97
design_3994,0.99,0.25,2.9,nan,nan,nan,1.03,2.08,14.92,6.84,0.9,20.17,16.99
design_3995,0.51,0.37,2.61,nan,nan,nan,0.93,1.84,19.84,8.88,0.91,12.86,12.79
design_3996,0.9,0.55,1.33,nan,nan,nan,0.63,1.07,17.76,7.93,0.92,13.34,9.0
design_3997,1.13,0.41,1.19,nan,nan,nan,0.66,1.04,7.38,3.65,0.9,22.34,17.28
design_3998,1.23,0.5,1.05,nan,nan,nan,0.61,1.01,16.44,7.39,0.92,20.98,18.51
design_3999,0.81,0.33,1.11,nan,nan,nan,0.56,0.9,8.18,3.97,0.9,21.51,16.99
design_4000,0.57,0.78,1.38,nan,nan,nan,0.55,1.0,17.56,7.74,0.92,27.88,17.6
design_4001,0.5,0.9,1.62,nan,nan,nan,0.59,1.15,17.01,7.5,0.92,29.08,17.95
design_4002,0.54,0.82,0.51,nan,nan,nan,0.43,0.62,16.93,7.5,0.91,27.87,16.82
design_4003,0.47,0.85,0.7,nan,nan,nan,0.45,0.68,16.23,7.18,0.92,26.37,17.82
design_4004,0.5,0.95,1.33,nan,nan,nan,0.54,1.0,16.81,7.43,0.92,27.6,17.2
design_4005,0.8,0.92,1.45,nan,nan,nan,0.59,1.12,17.38,7.65,0.92,27.77,17.93
design_4006,0.45,0.9,1.61,nan,nan,nan,0.59,1.14,17.54,7.73,0.92,11.44,10.97
design_4007,0.55,0.87,1.38,nan,nan,nan,0.55,1.02,17.14,7.57,0.92,25.12,18.1
design_4008,0.62,0.7,1.23,nan,nan,nan,0.61,0.97,17.05,7.69,0.9,4.59,4.93
design_4009,2.56,0.94,1.14,nan,nan,nan,0.9,1.64,10.31,4.84,0.9,3.31,3.56
design_4010,0.8,0.42,0.91,nan,nan,nan,0.54,0.79,14.67,6.67,0.91,2.59,2.21
design_4011,0.58,0.35,1.35,nan,nan,nan,0.59,1.0,17.78,7.93,0.92,9.46,6.51
design_4012,0.6,0.56,1.16,nan,nan,nan,0.58,0.91,15.58,7.02,0.91,5.54,2.85
design_4013,0.9,0.52,1.02,nan,nan,nan,0.58,0.89,10.62,4.99,0.9,4.02,4.21
design_4014,0.83,0.59,0.8,nan,nan,nan,0.54,0.77,17.63,7.92,0.91,18.04,19.31
design_4015,0.41,0.74,1.13,nan,nan,nan,0.57,0.89,17.23,7.74,0.91,17.65,14.28
design_4016,0.49,0.62,2.25,nan,nan,nan,0.81,1.58,18.86,8.43,0.9,26.3,17.46
design_4017,0.67,0.52,2.32,nan,nan,nan,0.83,1.63,16.45,7.36,0.92,25.63,18.15
design_4018,0.93,0.71,2.18,nan,nan,nan,0.82,1.6,17.61,7.84,0.92,26.2,17.28
design_4019,1.02,0.48,2.22,nan,nan,nan,0.83,1.62,16.93,7.6,0.91,25.75,18.34
design_4020,0.96,0.51,2.16,nan,nan,nan,0.81,1.57,17.61,7.89,0.91,28.05,17.56
design_4021,0.96,0.53,2.37,nan,nan,nan,0.85,1.71,16.61,7.44,0.92,25.35,18.58
design_4022,0.98,0.6,2.04,nan,nan,nan,0.78,1.51,17.75,7.89,0.92,25.59,18.58
design_4023,1.01,0.46,2.29,nan,nan,nan,0.86,1.66,16.49,7.38,0.92,24.72,19.0
design_4024,0.58,0.5,5.68,nan,nan,nan,1.78,3.86,6.66,3.38,0.9,23.76,17.72
design_4025,0.68,0.64,2.64,nan,nan,nan,0.91,1.85,17.18,7.7,0.91,24.25,18.29
design_4026,0.7,0.6,2.95,nan,nan,nan,1.0,2.05,12.2,5.59,0.91,4.61,4.02
design_4027,0.53,0.53,2.81,nan,nan,nan,0.94,1.94,16.84,7.5,0.92,18.52,16.81
design_4028,0.58,0.4,2.38,nan,nan,nan,0.83,1.66,12.98,5.96,0.9,6.45,4.65
design_4029,0.62,0.6,2.36,nan,nan,nan,0.82,1.66,15.68,7.09,0.9,2.4,2.28
design_4030,0.65,0.58,4.76,nan,nan,nan,1.52,3.26,19.05,8.55,0.9,18.69,15.78
design_4031,0.47,0.68,1.79,nan,nan,nan,0.68,1.29,17.27,7.73,0.91,19.52,14.13
design_4032,0.77,0.83,1.13,nan,nan,nan,0.56,0.97,15.76,7.14,0.91,4.52,5.21
design_4033,0.73,0.71,1.42,nan,nan,nan,0.63,1.11,17.8,7.98,0.91,11.32,8.59
design_4034,0.92,0.43,1.11,nan,nan,nan,0.56,0.93,12.54,5.78,0.9,4.26,4.43
design_4035,0.61,0.6,1.25,nan,nan,nan,0.58,0.97,17.89,8.02,0.91,19.53,17.02
design_4036,0.96,0.45,1.59,nan,nan,nan,0.66,1.24,17.34,7.76,0.92,19.34,17.25
design_4037,0.79,0.57,1.3,nan,nan,nan,0.59,1.03,16.94,7.62,0.91,20.83,16.89
design_4038,0.43,0.76,1.33,nan,nan,nan,0.61,1.02,18.5,8.28,0.91,18.81,14.73
design_4039,1.38,0.75,0.99,nan,nan,nan,0.64,1.07,16.44,7.43,0.9,19.77,16.58
design_4040,0.58,0.33,2.68,nan,nan,nan,0.95,1.89,17.32,7.74,0.92,14.2,12.01
design_4041,0.48,0.64,1.6,nan,nan,nan,0.65,1.18,18.17,8.1,0.92,23.48,20.61
design_4042,0.56,0.35,2.28,nan,nan,nan,0.83,1.61,18.03,8.03,0.92,24.33,17.68
design_4043,0.88,0.68,1.35,nan,nan,nan,0.65,1.1,17.33,7.74,0.92,24.8,17.93
design_4044,0.44,0.29,2.28,nan,nan,nan,0.83,1.61,17.39,7.75,0.92,16.63,16.18
design_4045,0.44,0.27,0.91,nan,nan,nan,0.49,0.69,18.79,8.39,0.91,12.93,7.58
design_4046,0.55,0.24,2.86,nan,nan,nan,1.0,2.01,17.39,7.78,0.92,24.15,18.1
design_4047,0.51,0.29,2.58,nan,nan,nan,0.91,1.82,17.37,7.77,0.92,22.86,19.05
design_4048,0.58,0.66,2.75,nan,nan,nan,0.9,1.87,19.5,8.66,0.91,8.28,7.69
design_4049,0.61,0.79,3.4,nan,nan,nan,1.08,2.31,17.42,7.76,0.91,8.46,8.99
design_4050,0.62,0.69,3.37,nan,nan,nan,1.06,2.27,17.92,7.98,0.91,10.27,8.93
design_4051,0.61,0.76,3.27,nan,nan,nan,1.03,2.21,18.8,8.34,0.91,5.46,5.71
design_4052,0.62,0.71,3.07,nan,nan,nan,0.98,2.09,18.27,8.15,0.9,9.4,8.68
design_4053,0.66,0.71,3.39,nan,nan,nan,1.07,2.29,18.16,8.1,0.9,16.6,9.47
design_4054,0.69,0.55,3.26,nan,nan,nan,1.04,2.2,18.01,8.02,0.91,16.38,12.31
design_4055,0.71,0.82,3.18,nan,nan,nan,1.02,2.17,18.75,8.36,0.9,10.44,9.13
design_4056,1.01,0.55,1.37,nan,nan,nan,0.66,1.13,15.13,6.85,0.91,25.37,18.93
design_4057,1.03,0.51,1.4,nan,nan,nan,0.66,1.15,16.13,7.26,0.92,23.53,20.43
design_4058,1.04,0.42,1.4,nan,nan,nan,0.68,1.14,17.81,7.96,0.92,10.25,6.49
design_4059,1.0,0.51,1.31,nan,nan,nan,0.66,1.09,16.25,7.31,0.92,8.64,6.91
design_4060,0.89,0.51,1.31,nan,nan,nan,0.63,1.06,16.61,7.47,0.92,23.31,20.46
design_4061,0.94,0.51,1.2,nan,nan,nan,0.59,1.01,18.66,8.34,0.92,13.19,12.19
design_4062,1.0,0.39,1.3,nan,nan,nan,0.63,1.07,17.75,7.96,0.92,25.03,20.04
design_4063,0.93,0.47,1.42,nan,nan,nan,0.67,1.14,15.88,7.15,0.92,23.98,19.64
design_4064,0.62,0.82,1.91,nan,nan,nan,0.71,1.37,14.75,6.64,0.91,22.94,18.42
design_4065,0.78,0.82,4.62,nan,nan,nan,1.42,3.11,17.35,7.79,0.9,18.39,17.22
design_4066,0.66,0.8,1.87,nan,nan,nan,0.71,1.35,17.05,7.61,0.91,14.81,12.9
design_4067,0.72,0.8,1.76,nan,nan,nan,0.69,1.29,16.68,7.44,0.92,22.39,18.27
design_4068,1.16,1.07,1.87,nan,nan,nan,0.76,1.49,17.05,7.6,0.91,12.42,10.97
design_4069,0.62,0.83,1.76,nan,nan,nan,0.68,1.28,14.35,6.5,0.91,21.61,19.05
design_4070,0.68,0.84,1.81,nan,nan,nan,0.71,1.32,17.95,7.97,0.92,7.04,8.96
design_4071,0.83,0.91,1.55,nan,nan,nan,0.67,1.21,15.69,7.03,0.91,21.53,18.74
design_4072,0.75,0.5,1.71,nan,nan,nan,0.64,1.2,15.41,6.87,0.92,23.71,17.85
design_4073,0.82,0.53,1.6,nan,nan,nan,0.62,1.16,15.35,6.85,0.92,23.88,17.23
design_4074,0.49,0.72,2.93,nan,nan,nan,0.91,1.93,19.98,8.82,0.91,31.06,18.53
design_4075,0.73,0.51,1.7,nan,nan,nan,0.63,1.19,15.69,6.99,0.92,24.33,17.47
design_4076,0.73,0.59,1.64,nan,nan,nan,0.63,1.17,15.68,6.99,0.91,23.79,17.5
design_4077,0.54,0.59,1.61,nan,nan,nan,0.62,1.12,14.66,6.63,0.9,24.1,18.81
design_4078,0.84,0.64,1.58,nan,nan,nan,0.63,1.17,15.58,6.94,0.92,23.75,17.2
design_4079,0.76,0.78,1.72,nan,nan,nan,0.66,1.25,16.18,7.2,0.92,24.07,15.85
design_4080,0.57,0.51,2.74,nan,nan,nan,0.73,1.52,18.03,7.88,0.91,25.51,20.87
design_4081,0.6,0.45,3.45,nan,nan,nan,0.85,1.87,17.44,7.62,0.92,23.53,21.03
design_4082,0.53,0.48,1.01,nan,nan,nan,0.49,0.68,17.56,7.67,0.92,26.06,21.04
design_4083,0.57,0.44,3.48,nan,nan,nan,0.86,1.88,17.08,7.48,0.92,23.49,20.53
design_4084,0.49,0.49,1.38,nan,nan,nan,0.53,0.84,17.85,7.79,0.92,15.39,15.83
design_4085,0.91,0.5,1.38,nan,nan,nan,0.59,0.97,17.53,7.66,0.92,25.7,21.63
design_4086,0.5,0.72,1.2,nan,nan,nan,0.51,0.82,18.31,7.97,0.92,23.65,19.94
design_4087,0.5,0.67,3.37,nan,nan,nan,0.82,1.84,18.54,8.07,0.92,14.9,13.1
design_4088,1.08,0.48,1.1,nan,nan,nan,0.52,0.94,17.27,7.58,0.92,9.6,6.83
design_4089,0.38,0.96,1.25,nan,nan,nan,0.54,0.92,17.66,7.72,0.92,8.98,10.21
design_4090,1.1,0.66,1.63,nan,nan,nan,0.63,1.19,17.93,7.87,0.91,22.26,22.73
design_4091,0.51,0.91,1.25,nan,nan,nan,0.54,0.92,17.64,7.77,0.91,8.6,7.67
design_4092,0.55,0.94,3.4,nan,nan,nan,0.91,2.01,18.17,7.99,0.91,27.14,20.78
design_4093,0.5,0.69,1.41,nan,nan,nan,0.54,0.93,17.33,7.62,0.91,9.22,6.26
design_4094,0.4,0.81,1.45,nan,nan,nan,0.57,0.97,17.17,7.54,0.92,25.46,22.68
design_4095,0.43,0.8,1.73,nan,nan,nan,0.59,1.1,17.65,7.74,0.92,24.02,22.21
design_4096,0.71,0.68,3.01,nan,nan,nan,0.94,2.0,17.57,7.86,0.9,4.77,3.62
design_4097,1.2,0.8,5.51,nan,nan,nan,1.62,3.62,14.69,6.65,0.9,23.03,18.37
design_4098,0.71,0.65,2.29,nan,nan,nan,0.79,1.56,17.54,7.82,0.9,21.03,17.79
design_4099,1.11,0.72,3.38,nan,nan,nan,1.07,2.28,17.28,7.75,0.9,9.89,9.47
design_4100,0.73,0.49,2.57,nan,nan,nan,0.86,1.71,7.18,3.51,0.91,5.4,2.34
design_4101,0.78,0.79,2.14,nan,nan,nan,0.77,1.5,18.24,8.13,0.9,10.52,9.11
design_4102,0.88,0.71,3.03,nan,nan,nan,0.97,2.04,18.64,8.25,0.91,11.58,12.08
design_4103,0.66,0.63,1.71,nan,nan,nan,0.66,1.2,16.86,7.52,0.91,19.79,17.08
design_4104,0.96,0.57,0.74,nan,nan,nan,0.49,0.78,17.85,7.84,0.92,22.23,20.05
design_4105,1.01,0.71,0.69,nan,nan,nan,0.52,0.82,17.73,7.77,0.92,19.85,20.71
design_4106,1.09,0.68,2.25,nan,nan,nan,0.79,1.52,16.91,7.43,0.92,19.01,19.04
design_4107,0.78,0.55,0.51,nan,nan,nan,0.51,0.63,17.87,7.83,0.92,19.37,22.21
design_4108,1.03,0.59,0.73,nan,nan,nan,0.51,0.81,17.68,7.75,0.92,18.13,12.51
design_4109,1.06,0.51,0.52,nan,nan,nan,0.54,0.75,17.39,7.63,0.92,19.09,19.41
design_4110,0.99,0.76,2.12,nan,nan,nan,0.76,1.44,17.15,7.53,0.92,15.07,14.33
design_4111,1.0,0.56,0.8,nan,nan,nan,0.52,0.82,17.94,7.86,0.92,17.67,14.21
design_4112,0.85,0.96,1.55,nan,nan,nan,0.61,1.12,16.34,7.2,0.91,18.08,13.86
design_4113,0.83,0.86,1.64,nan,nan,nan,0.63,1.12,16.74,7.35,0.91,19.09,16.13
design_4114,0.54,1.04,1.77,nan,nan,nan,0.64,1.16,17.32,7.59,0.92,19.16,14.65
design_4115,0.59,0.99,2.04,nan,nan,nan,0.69,1.27,16.51,7.26,0.92,18.7,13.89
design_4116,4.01,1.19,1.2,nan,nan,nan,1.14,2.67,16.97,7.45,0.91,21.41,16.48
design_4117,0.96,1.0,2.15,nan,nan,nan,0.71,1.41,17.08,7.5,0.91,18.59,13.41
design_4118,0.61,0.95,1.74,nan,nan,nan,0.63,1.14,14.55,6.46,0.91,16.72,12.92
design_4119,1.03,0.87,1.56,nan,nan,nan,0.64,1.16,16.18,7.13,0.91,17.23,15.49
design_4120,0.95,0.83,6.58,nan,nan,nan,1.91,4.26,12.03,5.57,0.9,25.81,16.95
design_4121,0.72,0.71,5.97,nan,nan,nan,1.73,3.86,16.61,7.43,0.91,24.52,16.56
design_4122,0.59,0.72,4.69,nan,nan,nan,1.38,3.04,18.73,8.31,0.91,28.95,18.05
design_4123,0.97,0.73,6.16,nan,nan,nan,1.79,3.99,15.87,7.13,0.9,25.01,16.56
design_4124,0.64,0.61,5.51,nan,nan,nan,1.6,3.56,18.0,8.01,0.9,29.22,17.9
design_4125,0.7,0.75,3.23,nan,nan,nan,1.02,2.14,17.75,7.87,0.91,22.5,13.54
design_4126,0.81,0.74,6.22,nan,nan,nan,1.79,4.02,17.74,7.9,0.91,22.08,18.13
design_4127,0.85,0.54,3.64,nan,nan,nan,1.11,2.39,15.54,6.98,0.9,24.08,17.58
design_4128,0.45,0.47,2.78,nan,nan,nan,0.92,1.87,14.63,6.65,0.9,27.52,19.21
design_4129,0.47,0.53,3.76,nan,nan,nan,1.17,2.51,18.41,8.2,0.91,23.75,16.65
design_4130,0.45,0.56,2.63,nan,nan,nan,0.87,1.77,18.24,8.14,0.91,9.42,7.2
design_4131,0.57,0.54,2.63,nan,nan,nan,0.88,1.79,15.73,7.09,0.9,7.4,5.61
design_4132,0.49,0.59,2.62,nan,nan,nan,0.88,1.78,16.99,7.6,0.91,14.45,9.6
design_4133,0.55,0.56,2.73,nan,nan,nan,0.9,1.85,18.39,8.22,0.9,24.95,17.5
design_4134,0.87,0.5,1.75,nan,nan,nan,0.69,1.28,17.85,7.99,0.9,24.16,16.42
design_4135,0.85,0.61,2.6,nan,nan,nan,0.88,1.81,16.32,7.34,0.9,3.6,3.77
design_4136,1.37,0.41,1.05,nan,nan,nan,0.57,1.04,18.0,7.85,0.92,26.29,22.05
design_4137,1.26,0.26,1.32,nan,nan,nan,0.57,1.06,17.95,7.83,0.92,24.23,23.43
design_4138,0.59,0.46,1.14,nan,nan,nan,0.47,0.75,18.72,8.13,0.92,16.08,15.41
design_4139,1.45,0.22,1.12,nan,nan,nan,0.58,1.08,18.09,7.89,0.92,26.64,23.7
design_4140,1.38,0.36,1.15,nan,nan,nan,0.57,1.07,18.03,7.86,0.92,26.16,23.81
design_4141,1.17,0.45,1.18,nan,nan,nan,0.55,0.99,17.05,7.47,0.91,25.43,23.4
design_4142,1.38,0.32,1.37,nan,nan,nan,0.61,1.13,17.53,7.66,0.91,15.83,16.98
design_4143,1.21,0.39,1.37,nan,nan,nan,0.58,1.07,18.26,7.95,0.92,19.95,16.62
design_4144,0.94,0.34,0.54,nan,nan,nan,0.48,0.65,16.16,7.23,0.92,11.88,11.43
design_4145,0.71,0.68,0.55,nan,nan,nan,0.47,0.64,17.54,7.8,0.92,19.75,18.96
design_4146,0.76,0.91,0.54,nan,nan,nan,0.48,0.72,16.3,7.29,0.92,12.91,13.66
design_4147,0.55,0.35,0.57,nan,nan,nan,0.44,0.52,17.72,7.9,0.92,11.75,8.25
design_4148,0.93,0.36,0.65,nan,nan,nan,0.5,0.69,17.21,7.67,0.92,13.63,10.94
design_4149,0.86,0.32,2.48,nan,nan,nan,0.86,1.75,16.45,7.41,0.91,11.04,8.61
design_4150,0.91,0.41,0.52,nan,nan,nan,0.47,0.64,17.3,7.71,0.92,15.26,14.43
design_4151,1.09,0.63,0.55,nan,nan,nan,0.52,0.77,16.22,7.25,0.92,13.81,14.56
design_4152,0.7,0.37,2.19,nan,nan,nan,0.76,1.51,17.06,7.64,0.91,23.25,18.02
design_4153,0.67,0.47,1.07,nan,nan,nan,0.53,0.83,17.38,7.74,0.92,22.51,15.35
design_4154,0.66,0.47,1.09,nan,nan,nan,0.53,0.84,17.06,7.59,0.92,22.24,16.89
design_4155,0.68,0.53,1.0,nan,nan,nan,0.53,0.8,17.69,7.86,0.92,11.05,9.63
design_4156,1.25,0.46,1.01,nan,nan,nan,0.62,0.99,15.41,6.93,0.91,8.85,4.2
design_4157,0.76,0.43,1.0,nan,nan,nan,0.56,0.81,18.17,8.06,0.92,8.72,8.54
design_4158,1.2,0.51,0.81,nan,nan,nan,0.55,0.89,15.37,6.91,0.91,3.21,2.29
design_4159,0.61,0.44,0.81,nan,nan,nan,0.49,0.67,13.42,6.11,0.91,4.18,3.36
design_4160,0.42,0.38,1.38,nan,nan,nan,0.53,0.84,17.71,7.75,0.92,15.01,15.74
design_4161,0.44,0.3,0.76,nan,nan,nan,0.44,0.53,16.62,7.29,0.92,21.13,19.98
design_4162,0.51,0.31,1.32,nan,nan,nan,0.53,0.82,16.57,7.27,0.92,21.13,18.64
design_4163,0.4,0.34,1.37,nan,nan,nan,0.53,0.83,17.25,7.56,0.92,10.19,11.68
design_4164,0.46,0.33,0.75,nan,nan,nan,0.46,0.54,17.34,7.58,0.92,10.25,9.09
design_4165,0.51,0.31,0.64,nan,nan,nan,0.44,0.51,16.83,7.37,0.92,17.2,16.41
design_4166,0.56,0.31,0.59,nan,nan,nan,0.43,0.5,16.86,7.37,0.92,18.86,17.3
design_4167,0.42,0.31,0.8,nan,nan,nan,0.46,0.55,16.99,7.44,0.92,15.08,16.37
design_4168,0.65,0.96,1.66,nan,nan,nan,0.67,1.27,19.08,8.52,0.91,10.84,9.65
design_4169,0.78,0.82,1.31,nan,nan,nan,0.6,1.07,18.21,8.1,0.92,15.61,15.86
design_4170,0.74,1.05,1.59,nan,nan,nan,0.69,1.26,16.3,7.35,0.91,7.18,3.22
design_4171,0.85,0.97,1.56,nan,nan,nan,0.67,1.25,17.99,8.04,0.91,7.8,7.26
design_4172,0.75,0.79,1.95,nan,nan,nan,0.75,1.44,18.37,8.23,0.91,10.61,9.31
design_4173,1.11,0.5,1.63,nan,nan,nan,0.72,1.28,16.09,7.25,0.91,12.42,12.27
design_4174,0.71,0.93,1.32,nan,nan,nan,0.6,1.08,19.75,8.78,0.91,14.12,14.57
design_4175,1.04,0.54,1.57,nan,nan,nan,0.7,1.23,15.65,7.07,0.91,11.56,11.4
design_4176,0.78,0.37,0.75,nan,nan,nan,0.45,0.67,18.62,8.13,0.92,34.51,15.43
design_4177,0.45,0.33,0.58,nan,nan,nan,0.38,0.47,17.66,7.74,0.92,11.19,12.3
design_4178,0.77,0.27,1.06,nan,nan,nan,0.49,0.79,16.63,7.32,0.92,9.12,4.66
design_4179,0.63,0.34,0.68,nan,nan,nan,0.44,0.58,15.4,6.82,0.92,8.36,3.29
design_4180,0.6,0.26,0.6,nan,nan,nan,0.4,0.52,17.3,7.59,0.92,11.98,5.53
design_4181,0.6,0.27,0.54,nan,nan,nan,0.39,0.5,17.26,7.57,0.92,10.73,5.52
design_4182,0.63,0.3,0.81,nan,nan,nan,0.46,0.63,15.46,6.85,0.92,12.6,5.15
design_4183,0.73,0.46,0.92,nan,nan,nan,0.51,0.74,14.16,6.32,0.92,9.02,3.54
design_4184,0.49,1.01,2.41,nan,nan,nan,0.8,1.65,17.35,7.72,0.91,27.57,18.57
design_4185,0.45,0.86,2.5,nan,nan,nan,0.82,1.68,16.69,7.45,0.91,26.0,19.1
design_4186,0.64,1.01,2.04,nan,nan,nan,0.72,1.45,17.14,7.6,0.92,27.37,18.4
design_4187,1.39,0.51,2.45,nan,nan,nan,0.85,1.77,16.96,7.51,0.92,9.34,7.84
design_4188,0.94,0.74,3.55,nan,nan,nan,1.13,2.36,19.54,8.62,0.91,16.55,12.97
design_4189,0.58,1.01,2.18,nan,nan,nan,0.75,1.53,17.9,7.9,0.92,27.66,17.51
design_4190,0.77,0.89,2.2,nan,nan,nan,0.75,1.55,16.88,7.49,0.91,20.69,13.71
design_4191,0.52,1.06,2.22,nan,nan,nan,0.77,1.55,15.91,7.07,0.92,25.43,18.92
design_4192,0.69,0.5,3.31,nan,nan,nan,1.06,2.23,20.15,8.95,0.9,23.11,10.75
design_4193,0.71,0.53,1.26,nan,nan,nan,0.59,0.96,18.37,8.18,0.91,30.46,16.9
design_4194,0.67,0.66,1.22,nan,nan,nan,0.57,0.95,18.85,8.36,0.91,16.84,9.72
design_4195,0.56,0.62,1.3,nan,nan,nan,0.56,0.97,18.67,8.29,0.91,30.13,22.16
design_4196,0.71,0.48,3.74,nan,nan,nan,1.18,2.51,18.25,8.15,0.9,23.18,15.24
design_4197,0.71,0.54,3.33,nan,nan,nan,1.07,2.25,19.95,8.87,0.9,18.67,10.06
design_4198,0.71,0.39,0.91,nan,nan,nan,0.52,0.75,16.64,7.46,0.9,33.42,20.25
design_4199,0.75,0.6,4.57,nan,nan,nan,1.41,3.06,19.76,8.76,0.91,13.23,10.67
design_4200,0.8,0.61,1.26,nan,nan,nan,0.61,1.01,8.67,4.17,0.9,21.79,17.94
design_4201,0.82,0.64,1.36,nan,nan,nan,0.63,1.09,16.79,7.57,0.9,8.32,7.58
design_4202,0.91,0.68,1.4,nan,nan,nan,0.63,1.13,17.66,7.91,0.91,10.98,11.91
design_4203,0.56,0.49,1.67,nan,nan,nan,0.68,1.22,6.4,3.22,0.91,21.5,17.7
