tag,framework_aligned_H1_rmsd,framework_aligned_H2_rmsd,framework_aligned_H3_rmsd,framework_aligned_L1_rmsd,framework_aligned_L2_rmsd,framework_aligned_L3_rmsd,framework_aligned_antibody_rmsd,framework_aligned_cdr_rmsd,interaction_pae,pae,pred_lddt,target_aligned_antibody_rmsd,target_aligned_cdr_rmsd
design_3394,1.29,1.73,0.95,1.95,0.95,1.02,1.04,1.36,15.45,8.35,0.88,12.23,7.46
design_3395,1.44,2.16,1.68,2.29,1.17,1.01,1.19,1.72,17.48,9.06,0.9,16.73,11.63
design_3396,1.04,1.75,1.59,2.42,1.06,1.02,1.14,1.59,15.64,8.35,0.89,17.42,12.94
design_3397,1.27,1.78,0.93,1.92,1.14,0.95,1.01,1.37,7.65,5.19,0.86,6.02,3.26
design_3398,1.39,2.27,1.72,2.35,1.76,0.99,1.23,1.82,16.1,8.57,0.89,16.58,10.65
design_3399,1.46,1.66,0.91,1.81,1.03,0.92,1.01,1.34,15.72,8.31,0.89,18.37,15.18
design_3400,1.13,1.93,2.75,2.03,1.1,3.02,1.33,2.28,16.71,9.39,0.85,12.24,9.08
design_3401,1.06,1.77,2.14,2.21,1.37,2.11,1.19,1.89,10.55,6.74,0.85,15.55,9.07
design_3402,0.93,1.82,1.71,2.17,1.32,2.16,1.16,1.77,12.59,7.6,0.85,9.33,5.62
design_3403,1.11,2.12,1.32,2.17,1.48,3.84,1.34,2.28,17.59,9.73,0.86,16.69,12.95
design_3404,1.02,2.21,1.72,2.28,0.9,3.38,1.33,2.18,16.73,9.43,0.84,33.68,25.04
design_3405,1.04,1.88,2.01,2.12,0.93,2.21,1.18,1.84,9.5,6.32,0.85,14.71,8.26
design_3406,1.06,1.9,2.76,2.14,1.07,2.34,1.28,2.11,16.35,9.15,0.86,19.26,14.71
design_3407,1.17,1.75,1.97,2.32,1.24,2.26,1.23,1.9,17.42,9.51,0.86,37.12,27.03
design_3408,1.12,2.47,1.53,2.71,1.48,1.17,1.29,1.89,15.9,8.53,0.89,11.72,9.58
design_3409,1.73,2.25,1.54,2.8,1.58,1.52,1.46,2.0,15.7,8.54,0.88,25.95,20.55
design_3410,1.06,2.36,1.46,2.26,1.66,1.19,1.27,1.76,15.93,8.6,0.89,10.1,7.89
design_3411,1.03,1.95,2.1,2.03,1.42,1.06,1.14,1.66,11.63,6.84,0.88,6.29,4.43
design_3412,0.85,2.08,1.04,2.16,1.31,1.08,1.15,1.54,8.64,5.45,0.87,6.54,4.2
design_3413,1.28,2.48,1.52,2.33,1.37,1.4,1.33,1.82,16.14,8.66,0.89,8.1,8.18
design_3414,1.1,2.04,1.46,2.0,1.41,1.17,1.21,1.59,15.83,8.5,0.89,8.65,6.57
design_3415,1.0,2.1,1.28,2.6,1.1,1.15,1.16,1.69,10.53,6.28,0.88,7.6,4.51
design_3416,1.0,3.26,3.32,2.33,1.39,2.43,1.48,2.53,7.43,5.35,0.85,12.33,7.33
design_3417,1.18,2.5,3.89,2.28,1.05,2.45,1.41,2.6,17.25,9.69,0.86,15.52,11.59
design_3418,1.01,2.67,3.65,2.36,1.1,2.67,1.38,2.58,16.34,9.12,0.86,6.2,5.15
design_3419,1.13,2.75,3.66,2.09,0.87,2.34,1.39,2.5,15.82,9.03,0.86,9.37,7.18
design_3420,1.1,2.95,3.51,2.13,0.86,2.12,1.39,2.44,13.44,8.06,0.85,4.01,3.95
design_3421,0.85,2.41,5.93,1.84,0.94,1.65,1.64,3.26,14.97,8.48,0.86,11.01,9.71
design_3422,1.25,2.52,6.07,1.83,1.02,1.8,1.74,3.37,14.79,8.27,0.87,12.65,10.24
design_3423,1.15,2.38,3.68,2.4,1.0,2.19,1.37,2.48,16.97,9.62,0.86,12.24,9.11
design_3424,1.34,1.91,1.49,2.02,1.39,2.58,1.22,1.85,18.28,10.08,0.86,11.32,9.3
design_3425,0.95,1.69,3.62,1.85,0.97,2.54,1.37,2.39,17.57,9.77,0.86,29.63,22.64
design_3426,1.19,2.05,1.9,2.37,1.37,2.94,1.34,2.1,15.33,8.89,0.85,24.72,17.6
design_3427,1.23,2.13,2.71,1.9,1.21,2.02,1.22,2.05,18.23,10.12,0.85,30.67,24.02
design_3428,1.13,2.11,3.06,2.2,1.26,2.4,1.35,2.27,19.14,10.65,0.85,31.09,24.13
design_3429,1.28,2.14,3.0,2.24,1.17,1.73,1.3,2.15,17.62,9.53,0.85,25.33,17.45
design_3430,1.19,2.01,2.19,2.35,1.28,3.06,1.3,2.18,17.66,9.79,0.86,29.46,22.22
design_3431,1.25,2.12,3.07,2.32,1.26,1.54,1.32,2.16,18.71,10.21,0.85,22.5,17.24
design_3432,1.05,2.13,2.19,2.21,0.96,2.24,1.27,1.92,14.82,8.58,0.85,6.55,4.96
design_3433,1.45,1.88,2.81,2.51,1.41,2.11,1.36,2.17,15.55,8.72,0.86,16.97,12.88
design_3434,1.1,2.02,2.26,2.39,1.27,2.71,1.33,2.08,14.5,8.19,0.87,4.91,4.75
design_3435,1.2,2.14,1.92,2.45,1.19,2.7,1.36,2.02,12.53,7.27,0.86,5.67,4.23
design_3436,1.16,1.94,1.92,2.26,1.3,2.71,1.29,1.96,12.39,7.34,0.86,6.07,4.11
design_3437,1.23,1.61,1.78,2.1,0.79,2.24,1.16,1.72,14.72,8.3,0.87,5.62,4.54
design_3438,1.14,1.78,2.0,2.23,1.48,2.51,1.29,1.93,11.48,6.81,0.86,5.5,4.49
design_3439,1.38,1.68,2.22,2.23,1.26,2.1,1.26,1.9,15.4,8.6,0.86,15.73,11.81
design_3440,1.44,1.75,0.92,2.32,1.1,1.89,1.15,1.65,15.58,8.75,0.87,26.21,21.03
design_3441,0.84,1.46,0.85,2.09,0.87,1.73,0.98,1.41,16.55,9.06,0.86,17.81,14.7
design_3442,1.04,1.39,0.63,1.69,0.84,2.31,1.02,1.48,16.01,9.0,0.86,27.12,20.12
design_3443,1.37,1.83,1.01,2.6,0.74,1.84,1.18,1.69,15.25,8.51,0.86,30.85,25.46
design_3444,1.44,1.76,1.19,2.14,0.7,1.48,1.07,1.52,18.21,9.83,0.86,37.51,28.13
design_3445,1.0,1.72,0.59,2.49,0.96,2.23,1.19,1.68,17.31,9.55,0.87,20.43,15.83
design_3446,1.29,1.87,0.98,2.44,0.84,1.75,1.12,1.63,16.31,9.12,0.86,12.03,9.68
design_3447,1.32,1.88,0.74,2.27,0.77,1.98,1.17,1.62,18.12,9.92,0.86,27.66,20.47
design_3448,1.32,1.18,2.27,1.57,1.09,5.01,1.55,2.96,17.46,10.0,0.84,32.08,23.09
design_3449,1.27,1.23,2.37,1.55,1.23,4.51,1.53,2.75,17.12,9.79,0.85,16.2,10.07
design_3450,1.27,1.15,2.27,1.61,1.2,4.1,1.41,2.55,17.05,9.79,0.85,24.82,18.66
design_3451,1.3,1.35,2.29,1.32,1.15,4.65,1.56,2.79,17.3,9.88,0.84,22.13,14.96
design_3452,1.34,1.44,2.31,1.63,1.15,4.01,1.5,2.54,16.74,9.57,0.85,17.54,14.06
design_3453,1.0,1.05,2.32,1.53,1.18,4.16,1.39,2.55,17.62,10.03,0.84,24.26,18.52
design_3454,1.24,1.12,2.31,1.54,1.15,4.82,1.54,2.87,18.5,10.32,0.85,30.84,25.34
design_3455,1.27,1.21,2.34,1.5,1.12,4.0,1.43,2.5,17.65,10.02,0.85,8.36,5.86
design_3456,1.08,2.35,3.84,2.66,1.15,2.22,1.57,2.56,16.56,9.32,0.85,6.59,6.07
design_3457,0.98,2.29,3.75,2.56,1.13,3.42,1.6,2.79,15.39,9.01,0.84,24.62,18.28
design_3458,1.43,2.64,3.85,2.65,1.03,2.93,1.64,2.77,14.54,8.53,0.84,19.45,15.35
design_3459,1.27,2.34,3.89,2.33,1.04,2.39,1.52,2.57,15.52,9.08,0.83,28.07,19.72
design_3460,1.02,1.91,3.96,2.28,0.69,2.36,1.44,2.51,16.28,9.38,0.85,17.71,10.89
design_3461,1.27,2.47,4.15,2.31,0.76,2.4,1.53,2.67,15.28,8.92,0.84,15.69,12.84
design_3462,1.29,2.35,3.86,2.37,0.8,2.48,1.5,2.58,16.41,9.45,0.84,12.08,8.29
design_3463,1.19,2.39,3.96,2.47,0.86,2.61,1.56,2.65,15.89,9.21,0.84,25.75,14.65
design_3464,1.2,1.57,2.87,1.63,1.18,2.13,1.19,1.96,14.58,8.11,0.87,10.42,7.95
design_3465,1.4,1.88,3.06,1.86,1.35,2.31,1.34,2.16,17.31,9.21,0.88,32.91,26.09
design_3466,1.29,1.81,3.14,1.91,1.27,2.31,1.34,2.17,13.31,7.5,0.88,17.53,12.05
design_3467,1.32,1.66,2.33,1.7,0.76,2.03,1.12,1.77,13.91,7.75,0.88,16.17,13.98
design_3468,1.29,2.03,1.64,2.19,1.41,2.64,1.3,1.92,14.43,7.93,0.88,13.06,11.79
design_3469,1.29,1.85,3.18,1.93,1.51,2.31,1.34,2.21,16.2,8.8,0.87,16.63,11.09
design_3470,1.3,2.02,1.75,1.89,1.11,2.43,1.21,1.81,15.79,8.56,0.88,13.5,9.27
design_3471,1.47,2.03,2.96,1.98,1.27,2.19,1.35,2.14,14.72,8.17,0.87,13.12,9.95
design_3472,1.54,1.62,1.91,2.02,1.11,4.94,1.65,2.86,16.85,9.54,0.85,24.16,17.11
design_3473,1.11,1.23,3.63,1.97,0.79,3.49,1.46,2.63,16.2,9.33,0.84,29.95,22.11
design_3474,1.18,1.2,2.04,1.7,0.83,4.76,1.46,2.71,14.5,8.72,0.83,6.07,4.67
design_3475,1.43,1.48,1.47,2.03,0.92,4.26,1.44,2.48,17.95,10.09,0.85,6.56,7.25
design_3476,1.13,1.3,1.59,1.96,0.81,4.6,1.48,2.6,15.15,8.98,0.83,23.1,16.53
design_3477,0.92,1.26,1.56,1.73,0.86,4.3,1.35,2.43,14.45,8.65,0.84,22.89,17.22
design_3478,1.38,1.71,2.07,2.06,1.22,3.68,1.46,2.39,9.5,6.62,0.83,5.63,4.61
design_3479,1.3,1.18,1.28,1.75,0.9,3.64,1.25,2.14,13.76,8.35,0.83,7.65,5.98
design_3480,1.11,2.28,0.66,2.7,1.15,3.1,1.38,2.18,14.73,8.62,0.84,20.3,14.81
design_3481,1.11,2.18,0.95,2.55,1.13,3.12,1.37,2.16,17.01,9.58,0.86,8.28,7.55
design_3482,0.94,1.57,0.64,1.75,1.18,3.84,1.27,2.24,16.93,9.6,0.85,27.0,19.39
design_3483,1.05,2.24,0.72,2.18,0.96,3.4,1.37,2.18,14.58,8.6,0.85,28.54,21.17
design_3484,0.94,1.81,0.45,2.0,1.52,6.09,1.68,3.35,15.63,9.02,0.85,23.99,17.92
design_3485,1.11,2.18,0.67,2.49,1.04,3.07,1.34,2.11,15.19,8.84,0.84,21.01,15.77
design_3486,0.87,1.51,0.49,1.73,1.06,5.62,1.52,3.05,13.7,8.21,0.84,23.76,18.16
design_3487,1.16,2.24,0.85,2.41,0.87,2.74,1.32,1.98,16.8,9.53,0.86,13.47,10.37
design_3488,1.26,1.79,3.39,2.13,0.84,2.09,1.38,2.25,16.63,9.25,0.86,4.11,3.66
design_3489,1.03,1.58,1.34,1.8,0.77,3.48,1.22,1.91,7.98,5.59,0.86,9.27,7.06
design_3490,1.39,1.61,2.84,1.91,1.45,2.26,1.31,2.09,9.76,6.42,0.85,35.66,24.94
design_3491,1.17,1.77,2.14,1.96,1.25,2.14,1.2,1.84,14.3,8.23,0.86,6.17,4.06
design_3492,0.99,1.85,1.68,1.83,1.04,2.14,1.18,1.67,5.38,4.65,0.86,8.13,6.19
design_3493,1.17,1.79,2.52,1.85,1.5,2.3,1.24,1.99,6.01,4.81,0.86,10.02,7.38
design_3494,1.11,1.86,2.61,1.85,1.04,2.79,1.28,2.09,13.88,7.98,0.86,6.38,5.19
design_3495,1.08,1.71,1.56,2.03,1.22,4.53,1.41,2.38,6.76,4.85,0.87,5.24,4.69
design_3496,1.79,2.8,2.18,2.75,1.67,3.3,1.69,2.53,12.11,7.62,0.83,10.14,7.82
design_3497,1.35,2.51,3.64,2.65,1.63,2.03,1.65,2.58,13.01,7.86,0.84,16.65,11.61
design_3498,1.72,2.64,3.52,2.5,1.65,3.74,1.77,2.95,16.86,9.76,0.82,27.7,20.84
design_3499,1.44,2.56,2.83,2.5,1.5,2.66,1.57,2.42,16.86,9.58,0.84,30.45,22.57
design_3500,1.47,2.67,3.19,2.43,1.55,1.93,1.56,2.4,16.8,9.58,0.84,27.71,21.04
design_3501,1.41,2.46,3.15,2.21,1.48,3.72,1.6,2.75,16.53,9.61,0.83,28.98,21.71
design_3502,1.56,2.37,2.99,2.29,1.37,2.56,1.51,2.4,16.35,9.51,0.83,31.02,22.82
design_3503,1.53,2.75,2.91,2.31,1.62,3.56,1.64,2.7,15.88,9.36,0.82,27.39,20.68
design_3504,0.48,0.6,0.63,2.08,1.35,0.89,0.91,1.18,14.21,7.77,0.89,22.92,18.86
design_3505,1.14,1.22,0.93,2.35,1.1,1.03,1.04,1.42,16.57,8.89,0.89,34.66,25.62
design_3506,0.56,0.67,0.52,2.66,0.79,1.07,1.05,1.33,16.98,9.0,0.89,33.21,26.79
design_3507,1.16,1.08,1.8,2.11,0.76,1.05,0.99,1.43,15.44,8.48,0.88,29.52,22.73
design_3508,1.09,1.1,1.44,2.13,0.78,0.97,0.98,1.36,17.44,9.4,0.87,31.13,23.46
design_3509,1.0,0.56,2.25,2.15,1.3,1.01,1.02,1.53,17.34,9.18,0.89,26.13,20.62
design_3510,0.65,0.53,1.6,2.34,1.07,0.97,0.98,1.37,16.4,8.86,0.89,27.34,21.27
design_3511,0.56,0.56,2.51,2.19,1.1,0.99,1.02,1.54,17.25,9.21,0.89,28.44,23.12
design_3512,1.6,1.91,1.97,2.92,1.4,5.21,1.9,3.2,16.17,9.19,0.85,32.92,23.71
design_3513,1.56,2.16,2.35,2.64,1.19,4.87,1.85,3.08,16.07,9.33,0.84,14.29,9.96
design_3514,1.52,1.94,2.13,2.79,1.18,5.22,1.89,3.2,16.54,9.48,0.83,29.79,20.88
design_3515,1.54,1.54,1.56,2.41,0.94,5.67,1.84,3.25,11.65,7.39,0.84,26.87,19.98
design_3516,1.12,1.58,1.72,1.91,0.76,5.21,1.65,2.98,17.49,10.0,0.84,18.49,11.36
design_3517,1.07,1.8,1.62,2.08,1.15,2.68,1.37,1.94,9.73,6.69,0.83,6.22,4.88
design_3518,1.36,2.11,2.38,2.66,1.2,4.58,1.79,2.95,7.29,5.61,0.84,3.62,4.13
design_3519,1.29,1.73,1.75,1.91,0.99,4.31,1.56,2.61,7.02,5.64,0.84,2.32,2.99
design_3520,1.22,2.02,0.95,1.55,1.04,7.36,2.01,3.98,17.88,9.89,0.87,25.79,21.13
design_3521,1.08,2.43,1.89,1.52,0.89,7.13,1.96,3.94,16.93,9.66,0.85,15.69,12.93
design_3522,1.43,2.64,1.51,1.64,1.14,7.15,2.03,3.98,11.15,6.85,0.86,19.42,16.56
design_3523,1.09,2.05,1.11,1.65,0.99,7.34,2.02,3.98,17.44,9.71,0.86,24.83,19.19
design_3524,1.24,2.65,1.37,1.54,1.01,7.31,2.0,4.03,17.73,9.88,0.86,25.08,18.82
design_3525,1.25,1.99,0.57,1.38,1.08,7.4,2.01,3.99,17.2,9.66,0.85,22.31,13.47
design_3526,0.99,1.7,1.12,1.98,1.18,7.32,1.96,3.98,13.74,8.1,0.85,26.47,20.78
design_3527,1.13,2.42,1.69,1.47,0.99,6.96,1.92,3.85,16.67,9.28,0.86,14.87,13.62
design_3528,1.22,1.52,4.54,2.05,1.45,2.8,1.43,2.6,16.79,9.57,0.86,6.73,5.47
design_3529,1.57,1.84,4.35,2.28,1.62,3.4,1.56,2.82,16.57,9.37,0.86,9.53,7.51
design_3530,1.68,2.44,1.79,2.34,1.58,6.85,2.01,3.84,17.46,9.83,0.86,31.61,25.76
design_3531,1.69,2.14,3.15,2.06,1.37,3.45,1.48,2.56,18.56,10.38,0.85,8.18,6.81
design_3532,1.63,1.85,4.87,2.56,1.57,2.91,1.63,2.86,18.05,9.97,0.87,35.52,30.18
design_3533,1.85,2.32,1.75,2.34,1.53,7.35,2.06,4.05,15.22,8.79,0.85,25.4,17.77
design_3534,1.84,2.6,1.49,2.3,1.75,7.6,2.15,4.19,16.89,9.3,0.87,28.35,23.3
design_3535,1.34,1.56,2.18,1.95,1.08,5.81,1.66,3.25,14.97,8.97,0.84,8.59,5.64
design_3536,10.58,23.17,12.13,26.47,13.2,25.46,15.5,20.13,9.84,7.18,0.82,28.41,17.86
design_3537,10.71,22.59,8.92,26.43,12.71,26.38,15.44,19.98,15.78,9.41,0.83,27.16,18.59
design_3538,9.84,22.3,9.86,26.31,11.91,25.57,15.33,19.6,6.09,5.58,0.83,28.16,18.46
design_3539,9.03,23.69,12.23,26.43,12.97,25.78,15.53,20.19,12.61,8.24,0.81,27.16,19.32
design_3540,11.59,23.1,12.62,26.34,13.52,25.58,15.52,20.3,6.45,5.65,0.83,28.46,18.31
design_3541,8.56,22.23,12.57,26.24,11.86,27.62,15.6,20.52,8.47,6.76,0.81,28.02,19.34
design_3542,9.76,22.73,12.01,26.45,12.37,26.25,15.51,20.19,14.7,9.3,0.81,26.58,17.94
design_3543,11.17,23.89,12.01,26.71,13.54,26.82,15.7,20.79,8.89,6.91,0.81,26.49,18.13
design_3544,0.89,1.58,1.31,2.16,1.46,4.03,1.44,2.34,11.38,7.17,0.84,2.48,2.94
design_3545,0.88,1.51,1.16,1.97,1.08,3.78,1.33,2.17,16.84,9.42,0.85,24.2,17.47
design_3546,0.96,1.07,0.73,1.6,0.82,3.93,1.24,2.1,6.88,5.42,0.85,2.21,2.71
design_3547,0.87,1.28,0.7,1.79,0.84,3.92,1.28,2.12,5.87,4.92,0.85,2.64,2.58
design_3548,1.07,1.77,1.58,2.25,1.41,4.26,1.58,2.5,6.5,5.1,0.85,29.43,21.6
design_3549,0.83,1.29,1.03,1.83,1.44,4.06,1.35,2.25,9.32,6.36,0.84,3.68,3.29
design_3550,1.0,1.27,1.91,2.0,1.44,4.16,1.44,2.45,16.36,9.4,0.84,25.31,18.16
design_3551,0.86,1.29,0.91,1.78,0.89,3.78,1.28,2.09,5.88,4.99,0.85,2.89,2.51
design_3552,1.08,1.0,0.78,1.66,0.84,3.87,1.25,2.09,6.61,5.35,0.84,5.41,3.8
design_3553,1.55,1.55,1.1,1.91,1.27,4.35,1.42,2.45,4.93,4.51,0.86,3.3,3.21
design_3554,1.27,1.35,1.82,1.92,1.39,3.85,1.36,2.32,6.83,5.41,0.84,2.13,2.39
design_3555,1.07,1.52,1.56,2.23,1.09,3.89,1.41,2.31,8.12,5.82,0.84,4.61,4.58
design_3556,1.12,1.8,1.25,1.92,0.82,4.12,1.42,2.33,16.43,9.24,0.85,30.86,22.37
design_3557,1.16,1.24,0.74,1.59,0.96,3.74,1.21,2.05,5.84,4.99,0.85,3.7,2.95
design_3558,1.3,1.7,1.86,1.93,1.43,2.95,1.33,2.05,4.94,4.57,0.85,2.76,2.66
design_3559,1.05,1.37,0.85,1.92,0.96,3.53,1.26,2.02,10.78,6.88,0.84,27.07,19.98
design_3560,7.74,18.65,6.53,25.75,11.03,20.02,14.38,16.57,16.8,9.52,0.85,22.05,16.73
design_3561,7.27,19.79,7.43,25.8,10.76,21.21,14.53,17.04,16.26,9.43,0.84,27.54,19.8
design_3562,8.58,18.18,7.04,25.63,10.82,20.22,14.37,16.59,18.23,10.02,0.85,26.95,15.83
design_3563,7.11,19.86,6.83,25.89,11.13,21.03,14.53,17.01,16.06,9.36,0.84,26.72,12.96
design_3564,8.21,18.65,7.14,25.75,11.16,20.75,14.45,16.82,18.38,10.3,0.85,34.72,25.62
design_3565,9.09,17.51,7.03,25.28,10.31,20.69,14.34,16.49,15.79,9.06,0.84,27.02,11.33
design_3566,7.89,18.46,6.61,25.59,10.81,20.38,14.39,16.57,17.7,9.87,0.85,42.99,27.23
design_3567,8.47,18.77,7.17,25.74,11.16,20.77,14.45,16.87,18.55,10.24,0.84,19.78,21.45
design_3568,0.96,1.46,1.83,2.43,0.91,1.45,1.15,1.64,18.97,10.13,0.85,21.98,11.14
design_3569,1.0,1.56,1.7,2.32,1.26,1.71,1.15,1.66,17.7,9.82,0.86,25.27,16.62
design_3570,0.87,1.53,1.77,2.06,0.9,1.13,1.04,1.49,19.27,10.18,0.86,36.43,23.25
design_3571,1.19,1.58,1.34,2.39,1.16,1.86,1.14,1.63,17.06,9.52,0.86,15.18,9.84
design_3572,1.03,1.2,1.54,2.04,1.1,1.85,1.03,1.54,11.88,7.31,0.85,3.77,2.98
design_3573,1.0,1.74,1.12,2.08,0.95,4.08,1.25,2.11,16.73,9.19,0.87,14.09,9.36
design_3574,1.04,1.75,1.83,2.37,1.13,1.71,1.15,1.73,17.32,9.59,0.86,14.41,8.9
design_3575,1.02,1.5,1.81,2.07,1.04,1.77,1.08,1.63,17.95,9.97,0.85,9.96,7.92
design_3576,1.29,2.22,3.38,1.93,1.59,1.46,1.41,2.23,17.11,9.58,0.85,31.75,24.44
design_3577,1.07,2.04,4.14,1.77,1.05,1.49,1.4,2.44,17.57,9.95,0.85,22.42,18.48
design_3578,1.18,1.95,4.2,1.75,1.06,1.42,1.41,2.45,17.49,9.86,0.85,31.01,23.83
design_3579,1.41,2.16,2.98,1.87,1.7,1.47,1.38,2.09,17.51,9.65,0.86,9.64,6.98
design_3580,1.27,2.08,3.2,1.75,1.15,1.52,1.33,2.09,17.03,9.63,0.85,24.77,19.13
design_3581,1.36,1.98,4.09,1.68,1.8,1.58,1.48,2.49,17.66,9.73,0.86,31.42,23.91
design_3582,1.19,2.09,3.83,1.81,1.18,1.55,1.42,2.35,17.06,9.71,0.85,30.01,22.59
design_3583,1.28,2.3,3.26,1.8,1.48,1.56,1.37,2.18,16.53,9.38,0.85,21.63,15.59
design_3584,1.94,2.1,0.89,2.59,1.15,1.94,1.32,1.8,15.7,8.5,0.88,22.33,15.85
design_3585,1.35,1.78,1.15,2.4,1.31,1.66,1.17,1.63,12.8,7.27,0.87,10.53,7.07
design_3586,1.46,1.72,0.96,2.35,1.16,1.57,1.14,1.56,14.45,7.88,0.88,9.52,7.27
design_3587,1.62,1.81,1.01,2.48,1.36,1.84,1.2,1.7,13.55,7.54,0.88,10.75,7.91
design_3588,1.58,1.78,1.14,2.46,1.45,1.81,1.21,1.71,15.41,8.26,0.89,26.3,21.07
design_3589,1.68,1.91,0.93,2.53,1.32,1.79,1.23,1.71,15.51,8.3,0.89,10.7,7.26
design_3590,1.8,1.73,1.06,2.4,0.83,1.78,1.18,1.64,15.27,8.22,0.89,32.63,24.17
design_3591,1.6,1.73,0.88,2.4,0.79,1.56,1.11,1.55,15.46,8.32,0.88,19.04,12.73
design_3592,1.39,2.37,3.01,2.61,1.22,1.22,1.5,2.24,15.12,8.3,0.87,25.93,18.58
design_3593,1.29,2.31,3.3,2.8,1.15,1.28,1.53,2.36,14.67,8.03,0.87,8.66,6.72
design_3594,1.58,2.03,3.15,2.74,1.16,1.75,1.53,2.33,16.46,8.72,0.88,14.63,13.17
design_3595,1.17,2.3,2.86,2.68,1.15,1.06,1.45,2.16,13.84,7.7,0.87,20.75,15.76
design_3596,1.6,2.72,3.07,2.98,1.18,1.34,1.62,2.42,12.69,7.2,0.87,11.19,9.03
design_3597,1.27,2.13,3.73,2.66,1.18,1.38,1.53,2.48,12.91,7.27,0.87,31.44,23.07
design_3598,0.97,2.24,2.57,2.8,1.59,1.04,1.42,2.1,10.58,6.23,0.87,26.11,19.55
design_3599,1.07,2.2,2.12,2.56,1.21,1.1,1.33,1.87,14.08,7.89,0.86,29.78,22.56
design_3600,1.18,1.52,1.78,1.84,0.98,6.64,1.87,3.64,18.69,10.38,0.85,35.75,24.74
design_3601,0.94,1.41,1.8,1.86,0.86,4.55,1.42,2.65,17.23,9.87,0.84,28.58,22.26
design_3602,0.87,0.89,4.17,1.71,1.05,2.02,1.29,2.37,17.61,9.98,0.85,33.12,23.65
design_3603,0.78,0.88,1.45,1.68,0.67,4.86,1.41,2.69,17.31,9.9,0.85,30.2,23.22
design_3604,1.05,1.61,1.72,1.9,1.06,4.24,1.41,2.54,16.76,9.63,0.85,29.11,23.09
design_3605,0.79,1.16,1.5,2.05,0.73,5.52,1.57,3.05,17.19,9.82,0.85,30.48,24.57
design_3606,1.17,1.33,1.67,1.88,1.18,4.34,1.42,2.56,17.13,9.8,0.84,28.79,21.55
design_3607,1.03,1.28,1.77,1.86,1.15,3.96,1.35,2.4,17.38,9.86,0.85,30.16,24.01
design_3608,1.16,3.31,0.72,2.12,1.06,4.95,1.54,2.9,15.86,8.97,0.86,11.54,9.1
design_3609,1.08,3.2,0.9,2.34,1.17,4.09,1.41,2.6,14.48,8.49,0.85,15.9,11.93
design_3610,1.15,3.1,1.97,2.4,1.0,1.64,1.29,1.98,18.39,9.69,0.88,22.79,20.94
design_3611,1.12,3.54,1.24,2.2,1.59,4.71,1.6,2.92,15.63,8.88,0.86,10.66,8.64
design_3612,1.23,3.51,1.07,2.35,1.22,5.33,1.66,3.14,12.36,7.17,0.87,13.64,10.5
design_3613,1.15,3.43,1.61,2.33,1.4,5.18,1.66,3.1,13.74,7.85,0.87,9.24,7.83
design_3614,1.37,3.71,0.75,2.33,1.15,5.28,1.71,3.14,16.88,9.13,0.88,24.59,19.55
design_3615,1.11,3.12,1.64,2.09,1.24,5.15,1.56,2.99,10.69,6.79,0.85,13.18,10.45
design_3616,1.52,1.42,2.02,2.39,1.33,1.13,1.23,1.7,14.5,8.22,0.87,10.92,9.7
design_3617,1.9,1.58,1.71,2.8,1.5,1.32,1.43,1.9,17.28,9.28,0.88,28.54,24.44
design_3618,1.29,1.41,2.41,2.27,1.14,1.43,1.19,1.72,13.42,7.72,0.87,8.65,6.08
design_3619,1.42,1.47,1.45,2.32,1.43,1.18,1.18,1.61,15.89,8.86,0.87,12.35,9.42
design_3620,1.36,1.47,2.23,2.54,1.49,1.57,1.36,1.83,16.29,8.93,0.88,12.21,11.29
design_3621,1.26,1.45,2.27,2.56,1.35,1.48,1.26,1.8,15.67,8.68,0.88,13.62,11.51
design_3622,1.69,1.35,2.31,2.55,1.49,1.56,1.29,1.88,13.86,7.84,0.88,7.91,4.65
design_3623,1.61,1.53,2.33,2.67,1.37,1.52,1.28,1.91,12.08,7.08,0.87,9.11,6.03
design_3624,1.24,2.52,4.55,1.81,1.29,1.84,1.57,2.84,15.08,8.65,0.85,7.57,6.13
design_3625,1.06,2.44,3.97,1.76,0.99,2.33,1.5,2.61,13.64,8.23,0.83,29.0,21.42
design_3626,1.32,2.56,3.98,1.76,0.87,1.82,1.5,2.57,14.24,8.31,0.84,10.85,7.72
design_3627,1.39,2.7,4.14,2.16,1.02,2.41,1.64,2.79,16.35,9.26,0.85,28.92,21.06
design_3628,1.15,2.63,4.56,1.74,0.95,2.31,1.58,2.88,13.96,8.29,0.84,27.44,20.18
design_3629,1.26,2.58,5.32,2.01,1.0,2.19,1.76,3.23,17.04,9.49,0.85,33.41,24.64
design_3630,1.0,2.25,5.87,1.83,1.86,1.13,1.75,3.39,14.36,8.09,0.87,10.74,7.38
design_3631,1.17,2.46,5.07,1.8,0.99,1.84,1.67,3.04,16.62,9.28,0.85,25.93,18.35
design_3632,1.66,2.21,1.11,2.35,1.06,3.35,1.41,2.25,16.5,9.34,0.84,18.62,14.44
design_3633,1.57,2.13,1.0,2.42,0.8,3.47,1.44,2.26,16.14,9.22,0.84,29.49,22.32
design_3634,1.25,2.07,0.54,2.04,1.01,3.09,1.29,1.99,11.29,7.31,0.83,4.83,3.16
design_3635,1.46,2.07,0.67,2.44,0.98,3.37,1.45,2.19,17.33,9.75,0.86,12.57,9.24
