tag,framework_aligned_H1_rmsd,framework_aligned_H2_rmsd,framework_aligned_H3_rmsd,framework_aligned_L1_rmsd,framework_aligned_L2_rmsd,framework_aligned_L3_rmsd,framework_aligned_antibody_rmsd,framework_aligned_cdr_rmsd,interaction_pae,pae,pred_lddt,target_aligned_antibody_rmsd,target_aligned_cdr_rmsd
design_3963,0.72,0.77,1.62,nan,nan,nan,0.62,1.16,14.66,7.71,0.9,12.18,11.02
design_3964,0.64,0.81,1.4,nan,nan,nan,0.57,1.03,14.14,7.44,0.89,16.61,10.44
design_3965,0.62,0.82,1.17,nan,nan,nan,0.53,0.92,13.87,7.32,0.89,25.13,21.61
design_3966,0.66,0.84,1.63,nan,nan,nan,0.61,1.17,14.83,7.76,0.89,20.57,15.57
design_3967,0.55,0.86,1.32,nan,nan,nan,0.56,0.99,12.75,6.81,0.89,23.77,24.4
design_3968,0.85,0.95,2.32,nan,nan,nan,0.79,1.63,16.03,8.65,0.87,19.73,20.9
design_3969,0.9,0.93,3.12,nan,nan,nan,0.98,2.11,16.95,9.08,0.88,9.39,5.91
design_3970,0.8,0.92,2.5,nan,nan,nan,0.84,1.73,12.69,6.97,0.88,18.59,10.36
design_3971,0.99,0.93,3.29,nan,nan,nan,1.03,2.23,15.21,8.28,0.88,10.03,7.89
design_3972,1.01,1.0,3.83,nan,nan,nan,1.17,2.57,16.08,8.71,0.88,20.51,19.45
design_3973,0.9,1.01,2.96,nan,nan,nan,0.95,2.03,15.32,8.29,0.88,9.07,6.8
design_3974,0.57,0.82,2.34,nan,nan,nan,0.78,1.59,14.75,8.0,0.88,11.77,12.23
design_3975,0.66,0.86,2.91,nan,nan,nan,0.92,1.95,15.43,8.36,0.88,12.59,11.34
design_3976,0.33,0.96,1.94,nan,nan,nan,0.62,1.18,8.26,4.98,0.87,3.25,2.47
design_3977,0.67,1.07,2.06,nan,nan,nan,0.67,1.32,11.97,6.69,0.87,18.57,15.68
design_3978,0.4,1.15,2.11,nan,nan,nan,0.64,1.32,8.1,4.92,0.87,0.96,1.77
design_3979,0.51,0.94,2.14,nan,nan,nan,0.65,1.29,12.68,6.97,0.88,18.13,13.96
design_3980,0.59,0.97,1.85,nan,nan,nan,0.63,1.19,7.9,4.77,0.87,5.34,4.47
design_3981,0.65,1.05,1.6,nan,nan,nan,0.6,1.11,11.1,6.23,0.87,21.53,19.22
design_3982,0.52,1.04,2.2,nan,nan,nan,0.65,1.35,10.91,6.16,0.87,23.15,21.22
design_3983,0.64,1.03,2.19,nan,nan,nan,0.66,1.36,10.9,6.13,0.88,23.65,21.91
design_3984,0.53,0.43,1.37,nan,nan,nan,0.6,0.99,13.85,7.31,0.89,12.77,12.11
design_3985,0.63,0.47,1.48,nan,nan,nan,0.62,1.08,12.92,6.98,0.89,13.56,11.78
design_3986,0.93,0.52,1.66,nan,nan,nan,0.69,1.25,13.44,7.36,0.87,13.84,13.18
design_3987,0.6,0.57,1.49,nan,nan,nan,0.62,1.1,13.39,7.23,0.88,15.01,14.32
design_3988,0.88,0.52,1.95,nan,nan,nan,0.76,1.43,14.3,7.76,0.87,14.08,14.4
design_3989,0.55,0.46,1.51,nan,nan,nan,0.63,1.09,13.3,7.13,0.89,13.09,10.48
design_3990,0.56,0.56,1.13,nan,nan,nan,0.54,0.87,13.35,7.04,0.89,12.75,8.61
design_3991,0.6,0.46,1.38,nan,nan,nan,0.61,1.02,13.71,7.32,0.89,12.94,10.55
design_3992,0.55,0.62,0.54,nan,nan,nan,0.45,0.56,17.45,8.92,0.9,23.06,20.99
design_3993,0.91,0.74,0.81,nan,nan,nan,0.54,0.82,15.81,8.18,0.9,19.94,22.17
design_3994,0.58,0.6,0.89,nan,nan,nan,0.51,0.75,15.1,7.8,0.9,22.12,25.49
design_3995,0.47,0.62,0.65,nan,nan,nan,0.45,0.6,15.87,8.14,0.9,26.07,16.94
design_3996,0.52,0.54,0.83,nan,nan,nan,0.5,0.7,15.0,7.84,0.89,8.99,9.43
design_3997,0.68,0.48,0.81,nan,nan,nan,0.5,0.71,16.61,8.54,0.9,19.67,16.06
design_3998,0.52,0.58,0.63,nan,nan,nan,0.46,0.59,17.23,8.81,0.9,29.57,15.22
design_3999,0.37,0.61,0.61,nan,nan,nan,0.43,0.55,16.61,8.54,0.9,24.56,20.18
design_4000,0.45,1.19,1.52,nan,nan,nan,0.61,1.12,10.87,6.17,0.87,1.97,2.61
design_4001,0.4,1.02,0.83,nan,nan,nan,0.49,0.78,9.7,5.44,0.89,3.03,3.59
design_4002,0.43,0.94,1.05,nan,nan,nan,0.51,0.83,10.1,5.69,0.88,3.11,2.41
design_4003,0.47,0.99,0.89,nan,nan,nan,0.5,0.8,10.93,6.02,0.89,1.79,2.24
design_4004,0.38,1.02,0.85,nan,nan,nan,0.49,0.78,9.05,5.19,0.88,1.38,1.69
design_4005,0.44,1.03,1.35,nan,nan,nan,0.55,0.99,7.41,4.54,0.87,2.37,2.19
design_4006,0.52,1.05,0.97,nan,nan,nan,0.51,0.86,10.44,5.77,0.89,1.7,2.11
design_4007,0.48,1.19,1.3,nan,nan,nan,0.56,1.03,14.22,7.57,0.89,23.95,22.29
design_4008,0.43,1.56,0.8,nan,nan,nan,0.57,1.01,5.73,3.75,0.87,2.47,2.16
design_4009,0.97,2.1,1.31,nan,nan,nan,0.71,1.5,13.05,7.19,0.88,23.06,22.24
design_4010,1.24,2.14,1.12,nan,nan,nan,0.76,1.53,10.43,5.73,0.89,3.8,3.57
design_4011,0.84,2.11,1.71,nan,nan,nan,0.75,1.62,13.55,7.32,0.88,11.34,11.42
design_4012,0.38,1.87,1.95,nan,nan,nan,0.74,1.56,5.16,3.69,0.86,2.46,2.23
design_4013,0.76,1.67,1.07,nan,nan,nan,0.61,1.2,4.46,3.35,0.87,1.21,1.59
design_4014,0.74,2.48,2.06,nan,nan,nan,0.85,1.88,14.15,7.66,0.86,17.33,11.07
design_4015,0.48,1.8,1.47,nan,nan,nan,0.69,1.35,13.75,7.51,0.88,18.91,12.31
design_4016,0.55,0.52,0.95,nan,nan,nan,0.45,0.7,6.52,4.07,0.87,1.32,1.1
design_4017,0.59,0.52,1.24,nan,nan,nan,0.49,0.84,7.63,4.58,0.87,1.93,1.06
design_4018,0.53,0.72,0.5,nan,nan,nan,0.42,0.59,4.67,3.17,0.88,4.76,5.64
design_4019,0.53,0.51,0.94,nan,nan,nan,0.44,0.68,6.61,4.08,0.88,1.04,0.92
design_4020,0.53,0.58,0.87,nan,nan,nan,0.45,0.67,4.97,3.36,0.88,1.42,1.35
design_4021,0.53,0.52,0.54,nan,nan,nan,0.42,0.53,4.9,3.3,0.88,3.72,4.33
design_4022,0.65,0.55,1.18,nan,nan,nan,0.48,0.83,8.76,5.08,0.87,2.18,2.31
design_4023,0.67,0.46,1.43,nan,nan,nan,0.52,0.94,11.1,6.12,0.88,2.82,3.66
design_4024,0.91,0.79,1.55,nan,nan,nan,0.66,1.21,12.52,6.94,0.88,16.83,11.3
design_4025,1.26,0.56,1.51,nan,nan,nan,0.66,1.25,11.23,6.37,0.87,14.51,12.42
design_4026,0.6,0.73,3.84,nan,nan,nan,1.2,2.58,12.47,6.98,0.87,15.28,16.43
design_4027,0.81,0.77,1.7,nan,nan,nan,0.68,1.27,11.9,6.67,0.87,16.43,15.55
design_4028,0.85,0.72,1.46,nan,nan,nan,0.63,1.13,11.51,6.5,0.87,16.97,11.96
design_4029,0.71,0.54,2.76,nan,nan,nan,0.9,1.88,14.98,8.13,0.88,13.04,9.81
design_4030,0.8,0.73,3.42,nan,nan,nan,1.08,2.33,12.76,7.06,0.88,2.84,3.2
design_4031,0.79,0.52,3.87,nan,nan,nan,1.2,2.6,15.48,8.29,0.88,27.08,16.29
design_4032,0.61,0.77,1.32,nan,nan,nan,0.57,0.99,12.17,6.62,0.89,4.89,3.72
design_4033,0.64,0.78,1.49,nan,nan,nan,0.59,1.1,13.57,7.25,0.9,5.48,5.12
design_4034,0.53,0.82,1.46,nan,nan,nan,0.61,1.07,13.04,7.01,0.9,19.68,15.91
design_4035,0.63,0.87,1.91,nan,nan,nan,0.7,1.35,14.3,7.68,0.9,10.45,8.87
design_4036,0.66,0.71,2.12,nan,nan,nan,0.75,1.46,11.71,6.41,0.89,17.83,16.21
design_4037,0.68,0.77,1.55,nan,nan,nan,0.61,1.14,12.85,6.94,0.89,11.39,9.09
design_4038,0.7,0.82,1.92,nan,nan,nan,0.71,1.36,13.85,7.48,0.89,7.24,7.79
design_4039,0.49,0.77,1.1,nan,nan,nan,0.52,0.86,13.59,7.2,0.9,13.57,11.55
design_4040,0.63,0.37,1.11,nan,nan,nan,0.55,0.84,15.3,8.09,0.88,9.07,6.9
design_4041,0.78,0.54,2.57,nan,nan,nan,0.89,1.81,11.62,6.65,0.86,12.5,11.3
design_4042,0.76,0.7,2.99,nan,nan,nan,1.02,2.09,11.13,6.36,0.87,11.63,9.96
design_4043,1.22,0.67,3.08,nan,nan,nan,1.06,2.21,12.01,6.82,0.86,12.28,12.13
design_4044,0.76,0.65,2.89,nan,nan,nan,0.99,2.03,11.25,6.38,0.87,11.86,8.93
design_4045,0.65,0.67,3.0,nan,nan,nan,1.01,2.09,10.3,5.92,0.87,14.74,15.04
design_4046,0.74,0.44,2.8,nan,nan,nan,0.95,1.95,10.89,6.21,0.87,11.46,8.95
design_4047,0.73,0.65,3.02,nan,nan,nan,1.02,2.11,12.51,7.04,0.87,12.52,11.36
design_4048,0.66,0.57,0.77,nan,nan,nan,0.48,0.7,16.05,8.37,0.89,12.06,8.0
design_4049,0.48,0.57,0.71,nan,nan,nan,0.44,0.62,15.77,8.2,0.89,13.3,10.28
design_4050,0.44,0.64,0.93,nan,nan,nan,0.5,0.76,15.28,7.95,0.89,21.13,20.17
design_4051,0.76,0.65,0.97,nan,nan,nan,0.54,0.85,15.17,7.93,0.89,7.71,7.34
design_4052,0.85,0.68,0.98,nan,nan,nan,0.56,0.88,14.69,7.68,0.89,15.44,11.53
design_4053,0.97,0.62,1.17,nan,nan,nan,0.61,1.02,15.14,7.87,0.89,8.43,7.95
design_4054,0.54,0.61,0.9,nan,nan,nan,0.51,0.75,15.84,8.27,0.89,7.42,7.11
design_4055,0.71,0.57,0.77,nan,nan,nan,0.48,0.71,15.5,8.15,0.89,9.74,8.08
design_4056,0.45,0.5,0.66,nan,nan,nan,0.44,0.57,9.92,5.51,0.89,11.95,15.11
design_4057,0.58,0.59,0.92,nan,nan,nan,0.51,0.77,15.8,8.15,0.9,23.42,12.99
design_4058,0.56,0.5,0.73,nan,nan,nan,0.46,0.64,15.35,7.97,0.9,18.89,17.21
design_4059,0.52,0.46,0.97,nan,nan,nan,0.51,0.77,15.38,8.02,0.89,15.75,11.48
design_4060,0.58,0.73,0.64,nan,nan,nan,0.46,0.65,16.31,8.42,0.9,18.48,17.59
design_4061,0.38,0.48,0.72,nan,nan,nan,0.43,0.59,16.33,8.41,0.9,8.85,7.32
design_4062,0.46,0.56,0.58,nan,nan,nan,0.43,0.55,17.15,8.79,0.9,21.31,20.35
design_4063,0.53,0.44,0.66,nan,nan,nan,0.43,0.58,18.98,9.59,0.89,31.42,23.6
design_4064,0.62,0.63,0.99,nan,nan,nan,0.48,0.74,11.99,6.63,0.89,22.83,21.96
design_4065,0.5,0.58,1.14,nan,nan,nan,0.49,0.76,14.01,7.53,0.89,19.3,13.5
design_4066,0.65,0.58,1.02,nan,nan,nan,0.47,0.75,11.28,6.25,0.88,23.39,22.83
design_4067,0.59,0.67,1.4,nan,nan,nan,0.53,0.91,12.11,6.71,0.89,3.53,2.19
design_4068,0.64,0.61,1.1,nan,nan,nan,0.48,0.79,11.24,6.24,0.88,23.83,22.35
design_4069,0.45,0.52,1.09,nan,nan,nan,0.46,0.7,12.99,7.06,0.88,24.1,20.25
design_4070,0.83,0.64,1.11,nan,nan,nan,0.52,0.86,14.7,7.89,0.89,28.01,12.73
design_4071,0.67,0.61,1.43,nan,nan,nan,0.52,0.93,11.76,6.54,0.88,19.08,18.69
design_4072,0.54,0.77,1.17,nan,nan,nan,0.55,0.85,12.09,6.61,0.88,24.23,23.96
design_4073,0.52,0.76,1.11,nan,nan,nan,0.55,0.82,5.48,3.66,0.87,2.48,2.88
design_4074,0.54,0.85,1.24,nan,nan,nan,0.56,0.91,11.38,6.26,0.88,24.0,24.46
design_4075,0.69,0.83,5.28,nan,nan,nan,1.31,3.03,11.8,6.65,0.87,23.55,23.65
design_4076,0.53,0.68,1.8,nan,nan,nan,0.64,1.13,11.42,6.48,0.87,17.32,17.23
design_4077,0.62,0.91,1.47,nan,nan,nan,0.58,1.04,11.97,6.65,0.87,24.21,23.78
design_4078,0.5,0.87,0.95,nan,nan,nan,0.53,0.79,14.27,7.59,0.89,25.58,21.99
design_4079,0.56,0.8,1.66,nan,nan,nan,0.61,1.09,13.08,7.27,0.87,21.72,22.39
design_4080,0.53,1.03,1.5,nan,nan,nan,0.62,1.14,14.77,7.69,0.9,14.57,16.44
design_4081,0.59,1.06,2.14,nan,nan,nan,0.75,1.52,12.99,6.95,0.89,4.09,5.11
design_4082,0.52,0.96,1.79,nan,nan,nan,0.66,1.28,13.29,7.06,0.89,24.09,23.03
design_4083,0.53,1.02,1.87,nan,nan,nan,0.68,1.34,14.85,7.76,0.9,23.19,17.53
design_4084,0.46,0.99,1.86,nan,nan,nan,0.67,1.32,15.23,7.94,0.9,11.56,12.02
design_4085,0.5,0.97,1.84,nan,nan,nan,0.67,1.31,15.24,7.97,0.89,5.67,3.6
design_4086,0.52,1.01,1.56,nan,nan,nan,0.63,1.17,14.02,7.38,0.9,25.12,24.1
design_4087,0.6,1.03,2.33,nan,nan,nan,0.79,1.62,14.45,7.66,0.89,26.05,22.33
design_4088,0.68,0.66,1.14,nan,nan,nan,0.56,0.91,8.59,5.08,0.88,2.42,2.37
design_4089,0.76,0.68,1.51,nan,nan,nan,0.66,1.15,12.33,6.78,0.88,5.78,6.24
design_4090,0.81,0.6,1.56,nan,nan,nan,0.67,1.18,13.53,7.32,0.89,2.45,2.77
design_4091,0.75,0.62,2.08,nan,nan,nan,0.78,1.5,13.14,7.13,0.88,23.22,20.93
design_4092,0.66,0.64,1.3,nan,nan,nan,0.61,1.0,8.93,5.25,0.88,2.96,3.02
design_4093,0.67,0.67,1.31,nan,nan,nan,0.6,1.02,9.95,5.65,0.88,2.73,2.59
design_4094,0.79,0.62,1.36,nan,nan,nan,0.64,1.06,10.94,6.05,0.89,4.15,2.96
design_4095,0.65,0.65,1.28,nan,nan,nan,0.6,0.99,9.84,5.59,0.88,3.02,2.82
design_4096,0.55,0.84,1.52,nan,nan,nan,0.6,1.11,13.89,7.39,0.89,10.14,11.82
design_4097,0.45,1.36,2.01,nan,nan,nan,0.74,1.49,12.36,6.79,0.87,24.89,21.99
design_4098,0.43,0.29,1.23,nan,nan,nan,0.52,0.84,15.76,8.22,0.9,29.49,14.64
design_4099,0.51,0.93,1.55,nan,nan,nan,0.62,1.14,12.73,6.89,0.88,10.34,7.92
design_4100,0.62,1.07,1.49,nan,nan,nan,0.6,1.16,13.79,7.42,0.88,9.79,9.92
design_4101,0.54,0.32,0.5,nan,nan,nan,0.43,0.47,9.63,5.44,0.88,4.23,3.09
design_4102,0.32,0.91,1.62,nan,nan,nan,0.61,1.15,13.99,7.43,0.89,11.9,7.93
design_4103,0.57,1.25,1.72,nan,nan,nan,0.67,1.32,13.33,7.2,0.88,21.83,11.44
design_4104,0.98,0.57,0.98,nan,nan,nan,0.55,0.9,12.69,6.81,0.89,4.73,4.35
design_4105,0.7,0.59,1.05,nan,nan,nan,0.54,0.86,12.2,6.59,0.89,5.26,5.75
design_4106,1.1,0.77,1.0,nan,nan,nan,0.59,0.98,12.51,6.77,0.89,4.85,4.45
design_4107,0.76,0.42,0.96,nan,nan,nan,0.52,0.79,14.51,7.64,0.89,19.1,18.6
design_4108,1.06,0.52,0.93,nan,nan,nan,0.55,0.89,12.47,6.7,0.89,5.37,4.18
design_4109,0.64,0.43,1.34,nan,nan,nan,0.59,1.0,12.06,6.56,0.88,14.5,10.47
design_4110,0.91,0.55,0.89,nan,nan,nan,0.55,0.83,11.75,6.43,0.89,7.74,6.84
design_4111,0.73,0.52,0.91,nan,nan,nan,0.52,0.78,13.43,7.1,0.89,4.43,2.27
design_4112,0.51,0.48,1.6,nan,nan,nan,0.66,1.16,12.23,6.86,0.87,12.14,11.63
design_4113,0.27,0.62,1.34,nan,nan,nan,0.57,0.99,11.57,6.63,0.87,14.2,13.45
design_4114,0.43,0.56,1.57,nan,nan,nan,0.65,1.14,12.45,6.89,0.88,13.46,12.44
design_4115,0.56,0.39,2.7,nan,nan,nan,0.96,1.9,15.07,8.22,0.87,8.67,7.1
design_4116,0.37,0.62,1.6,nan,nan,nan,0.66,1.17,10.77,6.25,0.86,14.99,14.53
design_4117,0.45,0.57,1.61,nan,nan,nan,0.67,1.17,11.39,6.48,0.87,14.74,13.9
design_4118,0.46,0.5,1.82,nan,nan,nan,0.7,1.31,11.59,6.54,0.87,14.8,14.1
design_4119,0.36,0.65,1.77,nan,nan,nan,0.7,1.28,11.71,6.57,0.87,15.1,14.1
design_4120,0.84,0.62,0.64,nan,nan,nan,0.48,0.69,18.73,9.49,0.89,32.84,19.63
design_4121,0.6,0.53,0.62,nan,nan,nan,0.45,0.59,16.54,8.51,0.9,19.93,16.52
design_4122,0.6,0.57,0.82,nan,nan,nan,0.49,0.71,16.2,8.36,0.9,20.21,18.06
design_4123,0.68,0.65,0.89,nan,nan,nan,0.52,0.79,15.86,8.19,0.9,18.36,21.47
design_4124,0.65,0.54,0.61,nan,nan,nan,0.46,0.61,18.44,9.38,0.89,33.34,19.32
design_4125,0.76,0.52,1.03,nan,nan,nan,0.54,0.87,15.69,8.21,0.89,22.65,17.66
design_4126,0.6,0.51,0.66,nan,nan,nan,0.46,0.61,16.54,8.5,0.9,12.33,9.14
design_4127,0.62,0.48,0.68,nan,nan,nan,0.47,0.62,17.54,8.98,0.9,21.6,12.76
design_4128,0.7,0.59,2.08,nan,nan,nan,0.78,1.51,13.78,7.59,0.87,22.53,17.8
design_4129,0.63,0.67,2.69,nan,nan,nan,0.95,1.92,15.77,8.38,0.88,23.11,17.44
design_4130,0.66,0.64,0.81,nan,nan,nan,0.49,0.73,14.04,7.51,0.89,21.58,18.87
design_4131,0.59,0.84,2.51,nan,nan,nan,0.9,1.81,10.47,5.72,0.9,12.57,15.97
design_4132,0.84,0.52,1.12,nan,nan,nan,0.53,0.93,14.06,7.49,0.89,14.02,6.35
design_4133,0.6,0.72,2.69,nan,nan,nan,0.95,1.92,13.93,7.42,0.89,12.94,11.97
design_4134,0.54,0.49,0.88,nan,nan,nan,0.46,0.71,14.04,7.48,0.88,22.38,15.79
design_4135,0.87,0.49,0.89,nan,nan,nan,0.5,0.8,14.41,7.66,0.89,22.87,15.92
design_4136,0.61,0.93,0.93,nan,nan,nan,0.51,0.85,11.43,6.61,0.86,22.46,22.65
design_4137,0.71,0.82,1.35,nan,nan,nan,0.58,1.06,15.36,8.38,0.87,6.43,8.27
design_4138,0.73,0.93,1.59,nan,nan,nan,0.65,1.22,10.75,6.15,0.87,4.04,2.71
design_4139,0.66,0.98,1.18,nan,nan,nan,0.56,1.0,12.58,7.03,0.86,4.37,2.75
design_4140,0.65,0.75,0.63,nan,nan,nan,0.46,0.67,13.51,7.31,0.88,11.66,10.22
design_4141,0.59,0.89,0.86,nan,nan,nan,0.49,0.79,12.75,7.1,0.87,19.51,22.23
design_4142,0.64,0.97,0.87,nan,nan,nan,0.51,0.84,13.54,7.49,0.87,22.36,22.28
design_4143,0.72,0.89,1.39,nan,nan,nan,0.58,1.1,11.12,6.25,0.88,23.0,25.34
design_4144,0.98,2.88,1.01,nan,nan,nan,0.82,1.85,13.08,7.23,0.88,3.45,3.03
design_4145,0.59,1.22,1.04,nan,nan,nan,0.51,0.97,12.27,6.85,0.87,6.42,5.83
design_4146,0.58,2.5,2.74,nan,nan,nan,0.9,2.07,11.99,6.75,0.87,23.74,22.41
design_4147,0.74,1.32,0.86,nan,nan,nan,0.53,1.0,11.68,6.58,0.88,23.14,23.04
design_4148,0.82,2.69,2.74,nan,nan,nan,0.94,2.18,12.43,6.91,0.87,24.7,22.76
design_4149,0.72,1.16,1.22,nan,nan,nan,0.54,1.03,13.37,7.37,0.87,16.29,12.4
design_4150,0.72,1.23,2.75,nan,nan,nan,0.76,1.68,12.25,6.82,0.87,24.45,22.21
design_4151,0.75,1.06,2.35,nan,nan,nan,0.69,1.46,10.37,6.01,0.87,2.22,1.61
design_4152,0.5,0.57,0.61,nan,nan,nan,0.46,0.57,16.5,8.44,0.9,17.71,20.56
design_4153,0.75,0.56,0.46,nan,nan,nan,0.43,0.57,16.27,8.34,0.9,22.3,24.01
design_4154,0.64,0.58,0.66,nan,nan,nan,0.46,0.64,16.4,8.42,0.9,20.18,23.83
design_4155,0.81,0.58,0.7,nan,nan,nan,0.48,0.7,16.9,8.73,0.9,21.09,21.42
design_4156,0.61,0.64,0.61,nan,nan,nan,0.44,0.62,15.6,8.01,0.9,20.41,23.88
design_4157,0.47,0.56,0.55,nan,nan,nan,0.45,0.53,16.45,8.38,0.91,18.23,19.7
design_4158,0.6,0.58,0.64,nan,nan,nan,0.46,0.61,17.32,8.86,0.9,21.78,21.41
design_4159,0.72,0.61,0.53,nan,nan,nan,0.47,0.61,16.43,8.38,0.91,21.24,23.44
design_4160,0.6,0.7,0.8,nan,nan,nan,0.5,0.72,14.13,7.72,0.88,17.71,18.29
design_4161,0.56,0.71,0.82,nan,nan,nan,0.49,0.72,15.11,7.98,0.89,22.64,21.1
design_4162,0.71,0.75,1.06,nan,nan,nan,0.57,0.9,15.21,8.05,0.89,18.13,20.77
design_4163,0.56,0.58,0.99,nan,nan,nan,0.51,0.79,14.33,7.5,0.9,17.89,19.7
design_4164,0.62,0.72,1.02,nan,nan,nan,0.53,0.85,16.06,8.57,0.88,22.31,24.47
design_4165,0.6,0.72,0.8,nan,nan,nan,0.49,0.73,14.43,7.7,0.89,17.86,20.57
design_4166,0.72,0.71,0.94,nan,nan,nan,0.54,0.83,16.27,8.78,0.87,17.14,17.85
design_4167,0.69,0.73,0.85,nan,nan,nan,0.52,0.78,13.32,7.14,0.89,21.11,22.92
design_4168,0.8,0.64,2.0,nan,nan,nan,0.76,1.46,13.79,7.45,0.89,22.77,25.0
design_4169,0.74,0.62,1.97,nan,nan,nan,0.74,1.43,13.84,7.4,0.89,19.89,19.35
design_4170,0.71,0.64,2.16,nan,nan,nan,0.79,1.55,11.58,6.33,0.89,22.49,24.57
design_4171,0.62,0.5,2.22,nan,nan,nan,0.8,1.56,12.94,6.94,0.89,22.43,23.84
design_4172,0.75,0.43,0.64,nan,nan,nan,0.47,0.63,16.28,8.48,0.89,19.27,14.4
design_4173,0.73,0.43,0.63,nan,nan,nan,0.48,0.62,14.72,7.74,0.89,19.9,15.94
design_4174,0.72,0.54,1.99,nan,nan,nan,0.74,1.43,13.76,7.44,0.88,21.06,21.84
design_4175,0.78,0.41,0.6,nan,nan,nan,0.48,0.62,16.31,8.44,0.9,21.02,16.83
design_4176,0.83,0.68,1.88,nan,nan,nan,0.73,1.39,13.96,7.52,0.89,19.71,21.2
design_4177,0.73,0.69,1.9,nan,nan,nan,0.73,1.39,13.9,7.52,0.88,20.22,21.49
design_4178,0.8,0.73,1.87,nan,nan,nan,0.72,1.39,15.66,8.26,0.88,15.41,17.59
design_4179,0.88,0.78,1.9,nan,nan,nan,0.75,1.43,15.15,8.09,0.89,21.39,23.34
design_4180,0.72,0.7,1.84,nan,nan,nan,0.72,1.35,15.31,8.18,0.88,18.96,18.92
design_4181,0.55,0.58,1.35,nan,nan,nan,0.58,1.0,15.43,8.16,0.89,16.78,17.99
design_4182,0.6,0.64,1.27,nan,nan,nan,0.57,0.97,14.53,7.63,0.9,19.77,20.88
design_4183,0.64,0.63,1.38,nan,nan,nan,0.61,1.05,13.86,7.3,0.9,20.57,22.21
design_4184,0.72,0.55,1.01,nan,nan,nan,0.49,0.78,13.86,7.36,0.89,18.32,12.06
design_4185,0.54,0.41,0.79,nan,nan,nan,0.44,0.6,12.42,6.71,0.89,20.18,14.24
design_4186,0.48,0.47,0.6,nan,nan,nan,0.41,0.52,10.37,5.72,0.89,18.21,16.5
design_4187,0.78,0.54,1.66,nan,nan,nan,0.59,1.09,11.67,6.52,0.87,28.86,16.31
design_4188,0.53,0.49,1.16,nan,nan,nan,0.5,0.78,14.39,7.66,0.88,22.63,13.36
design_4189,0.69,0.54,1.44,nan,nan,nan,0.55,0.96,7.22,4.35,0.88,18.27,16.69
design_4190,0.58,0.52,0.92,nan,nan,nan,0.47,0.69,12.64,6.82,0.89,16.66,15.04
design_4191,0.58,0.51,1.57,nan,nan,nan,0.55,0.99,12.5,6.85,0.88,17.09,15.09
design_4192,0.53,0.7,2.9,nan,nan,nan,0.98,2.02,16.21,8.73,0.87,23.59,23.17
design_4193,0.55,0.68,1.82,nan,nan,nan,0.71,1.32,15.33,8.08,0.89,16.83,17.39
design_4194,0.32,0.71,2.83,nan,nan,nan,0.96,1.96,12.02,6.81,0.87,17.75,15.45
design_4195,0.39,0.71,1.81,nan,nan,nan,0.69,1.29,16.25,8.8,0.87,10.28,9.83
design_4196,0.56,0.74,3.4,nan,nan,nan,1.13,2.35,16.64,8.99,0.88,10.88,11.04
design_4197,0.55,0.73,2.37,nan,nan,nan,0.85,1.67,15.33,8.42,0.87,19.04,16.95
design_4198,0.51,0.68,4.36,nan,nan,nan,1.4,2.98,16.52,8.92,0.88,16.41,15.54
design_4199,0.33,0.6,1.98,nan,nan,nan,0.73,1.38,14.33,7.83,0.88,12.89,7.22
design_4200,0.63,0.96,1.92,nan,nan,nan,0.7,1.37,13.81,7.28,0.89,9.42,6.87
design_4201,0.42,0.93,1.4,nan,nan,nan,0.61,1.05,10.79,5.95,0.89,1.35,2.01
design_4202,0.57,0.83,1.86,nan,nan,nan,0.7,1.31,11.07,6.07,0.88,19.73,11.59
design_4203,0.58,0.92,2.19,nan,nan,nan,0.76,1.52,12.73,6.83,0.89,24.52,21.45
design_4204,0.45,1.03,2.0,nan,nan,nan,0.73,1.41,13.72,7.28,0.89,21.91,12.76
design_4205,0.62,0.86,1.92,nan,nan,nan,0.72,1.36,12.75,6.83,0.89,18.47,10.38
design_4206,0.57,0.82,2.04,nan,nan,nan,0.72,1.41,12.38,6.65,0.89,19.5,10.82
design_4207,0.55,0.98,1.97,nan,nan,nan,0.73,1.4,14.18,7.52,0.89,16.73,9.44
design_4208,0.43,0.35,0.49,nan,nan,nan,0.4,0.43,4.73,3.18,0.89,4.54,6.06
design_4209,0.51,0.5,1.25,nan,nan,nan,0.51,0.82,5.2,3.45,0.88,2.85,3.32
design_4210,0.43,0.45,0.93,nan,nan,nan,0.43,0.64,5.23,3.41,0.88,3.04,3.63
design_4211,0.51,0.47,1.51,nan,nan,nan,0.52,0.94,11.22,6.14,0.88,7.68,9.06
design_4212,0.53,0.62,1.01,nan,nan,nan,0.46,0.74,12.77,6.85,0.89,5.93,3.89
design_4213,0.42,0.39,0.81,nan,nan,nan,0.43,0.56,7.12,4.27,0.88,4.35,5.5
design_4214,0.44,0.46,0.77,nan,nan,nan,0.42,0.57,6.74,4.14,0.87,3.59,4.45
design_4215,0.4,0.36,0.44,nan,nan,nan,0.38,0.4,5.22,3.39,0.88,3.9,5.18
design_4216,0.71,0.85,1.95,nan,nan,nan,0.69,1.35,15.46,8.15,0.88,19.78,11.96
design_4217,0.7,0.77,1.51,nan,nan,nan,0.6,1.09,12.18,6.61,0.88,2.84,2.06
design_4218,0.64,0.75,1.15,nan,nan,nan,0.54,0.89,9.0,5.18,0.88,0.91,1.08
